data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,225401022,230236772,3,
2024,225401732,230237478,8,
2024,225400966,230236712,27,
2024,225401001,230236750,1,
2024,225401001,230236751,1,
2024,225401066,230236816,3,
2024,225400997,230236746,18,
2024,225401184,230236931,1,
2024,225401079,230236829,21,
2024,225401115,230236864,18,
2024,225401105,230236853,21,
2024,225401190,230236938,1,
2024,225401212,230236959,1,
2024,225401255,230237003,1,
2024,225401314,230237057,17,
2024,225401126,230236877,1,
2024,225401208,230236956,1,
2024,225401205,230236953,1,
2024,225401200,230236949,3,
2024,225401239,230236986,1,
2024,225401294,230237039,3,
2024,225401273,230237019,1,
2024,225401247,230236995,18,
2024,225401377,230237122,1,
2024,227365279,232200669,1,
2024,227365170,232200561,1,
2024,225401833,230237570,19,
2024,227365145,232200538,1,
2024,225401263,230237012,1,
2024,225401263,230237013,1,
2024,225401332,230237075,9,
2024,225401333,230237075,9,
2024,225401334,230237075,9,
2024,225401335,230237075,9,
2024,227365175,232200565,18,
2024,227365175,232200566,18,
2024,225401400,230237143,5,
2024,225401458,230237199,1,
2024,225401595,230237345,5,
2024,225401426,230237168,1,
2024,232082218,236930366,1,
2024,225401541,230237287,17,
2024,225401575,230237324,15,
2024,225401612,230237363,1,
2024,225401646,230237395,1,
2024,225401489,230237232,18,
2024,225401717,230237463,17,
2024,225401803,230237540,18,
2024,227365283,232200675,1,
2024,225401838,230237574,18,
2024,225401814,230237554,9,
2024,225401895,230237636,18,
2024,225401800,230237537,1,
2024,225401834,230237571,11,
2024,225401998,230237745,11,
2024,225401887,230237630,5,
2024,227365421,232200801,17,
2024,232082154,236930295,1,
2024,232082154,236930296,1,
2024,232082271,236930418,1,
2024,227365291,232200682,18,
2024,232082196,236930342,1,
2024,227365445,232200825,9,
2024,227366052,232201383,27,
2024,227365343,232200728,18,
2024,227365506,232200887,9,
2024,227365546,232200920,1,
2024,227365377,232200762,9,
2024,227365418,232200799,1,
2024,227365419,232200799,19,
2024,232072135,236919975,21,
2024,232071878,236919700,25,
2024,232071878,236919701,3,
2024,232071879,236919700,3,
2024,232071879,236919701,25,
2024,229487867,234341975,25,
2024,229487867,234341976,3,
2024,229487868,234341975,3,
2024,229487868,234341976,25,
2024,232072114,236919955,19,
2024,232072114,236919956,25,
2024,232072115,236919955,25,
2024,232072115,236919956,19,
2024,232072126,236919966,17,
2024,232072126,236919967,17,
2024,232072111,236919952,25,
2024,232072111,236919953,17,
2024,232072111,236919954,21,
2024,232072112,236919952,21,
2024,232072112,236919953,17,
2024,232072112,236919954,25,
2024,232072113,236919952,5,
2024,232072113,236919953,25,
2024,232072113,236919954,5,
2024,232071931,236919757,18,
2024,232072308,236920143,3,
2024,232072309,236920143,27,
2024,232072558,236920418,18,
2024,232071958,236919782,18,
2024,232071975,236919801,27,
2024,232072168,236920012,5,
2024,232072288,236920126,15,
2024,232072185,236920031,15,
2024,232072339,236920173,18,
2024,232072332,236920166,21,
2024,232072392,236920238,1,
2024,232072302,236920138,27,
2024,232072327,236920161,5,
2024,232072328,236920161,5,
2024,232072356,236920191,11,
2024,232072337,236920171,18,
2024,232072378,236920222,3,
2024,232072343,236920177,18,
2024,232072425,236920273,27,
2024,232072480,236920332,22,
2024,232072468,236920321,26,
2024,232072501,236920362,22,
2024,232072478,236920330,18,
2024,232072494,236920352,1,
2024,232072483,236920335,18,
2024,232072483,236920336,18,
2024,232072484,236920335,27,
2024,232072484,236920336,18,
2024,232072511,236920372,17,
2024,232072498,236920360,21,
2024,232072499,236920360,5,
2024,232072512,236920373,16,
2024,232072551,236920412,27,
2024,232072517,236920378,16,
2024,232072536,236920398,1,
2024,232072536,236920399,25,
2024,232072537,236920398,25,
2024,232072537,236920399,1,
2024,232072518,236920379,18,
2024,232072719,236920594,17,
2024,232072580,236920442,17,
2024,232072581,236920442,17,
2024,232072592,236920457,14,
2024,232072598,236920464,16,
2024,232072637,236920510,3,
2024,232072703,236920580,18,
2024,232072730,236920606,21,
2024,232072834,236920702,17,
2024,232072767,236920641,27,
2024,232072930,236920790,21,
2024,232072911,236920772,18,
2024,232072830,236920698,21,
2024,232072880,236920742,21,
2024,232072909,236920770,17,
2024,232072938,236920797,15,
2024,232073128,236921029,18,
2024,232072969,236920831,18,
2024,232072970,236920831,18,
2024,232072963,236920824,18,
2024,232072997,236920867,20,
2024,232073011,236920888,24,
2024,232074396,236922405,3,
2024,232074396,236922406,3,
2024,232074397,236922405,5,
2024,232074397,236922406,4,
2024,232074411,236922421,26,
2024,232074411,236922422,26,
2024,232073253,236921152,22,
2024,232073297,236921204,18,
2024,232074352,236922358,24,
2024,232073491,236921424,3,
2024,232073513,236921445,24,
2024,232073502,236921433,26,
2024,232073584,236921519,15,
2024,232073584,236921520,25,
2024,232073585,236921519,25,
2024,232073585,236921520,15,
2024,232073744,236921691,5,
2024,232073745,236921691,21,
2024,232073660,236921606,18,
2024,232073660,236921607,15,
2024,232073720,236921663,22,
2024,232074268,236922273,21,
2024,232074291,236922296,15,
2024,232078281,236926381,18,
2024,232073798,236921746,18,
2024,232073805,236921752,24,
2024,232073875,236921846,3,
2024,232073896,236921868,18,
2024,232074295,236922300,27,
2024,232073984,236921975,15,
2024,232074020,236922010,25,
2024,232074020,236922011,9,
2024,232074021,236922010,9,
2024,232074021,236922011,25,
2024,232074135,236922138,27,
2024,232074163,236922167,15,
2024,232074144,236922147,14,
2024,232075776,236923839,3,
2024,232075776,236923840,25,
2024,232075776,236923841,3,
2024,232075777,236923839,3,
2024,232075777,236923840,3,
2024,232075777,236923841,25,
2024,232074302,236922308,18,
2024,232074489,236922505,18,
2024,232074620,236922635,16,
2024,232075775,236923838,27,
2024,232075873,236923951,18,
2024,232075873,236923952,18,
2024,232075206,236923265,18,
2024,232074762,236922785,3,
2024,232074771,236922795,15,
2024,232074733,236922750,21,
2024,232075716,236923778,9,
2024,232075102,236923162,18,
2024,232076003,236924095,26,
2024,232076193,236924283,18,
2024,232076174,236924264,21,
2024,232076174,236924265,25,
2024,232076175,236924264,25,
2024,232076175,236924265,21,
2024,232076176,236924264,5,
2024,232076176,236924265,5,
2024,232076177,236924264,5,
2024,232076177,236924265,5,
2024,232076172,236924262,18,
2024,232076139,236924226,22,
2024,232076139,236924227,4,
2024,232075657,236923718,3,
2024,232075490,236923559,18,
2024,232075272,236923335,21,
2024,232077325,236925432,26,
2024,232075462,236923526,1,
2024,232075462,236923527,25,
2024,232075463,236923526,25,
2024,232075463,236923527,1,
2024,232075606,236923675,1,
2024,232075608,236923675,1,
2024,232075609,236923675,1,
2024,232076331,236924419,19,
2024,232078227,236926327,9,
2024,232078227,236926328,18,
2024,232078227,236926329,9,
2024,232078229,236926327,9,
2024,208792537,213706800,26,
2024,208792538,213706800,18,
2024,208792823,213707099,26,
2024,208793199,213707494,19,
2024,220863768,225714548,27,
2024,208792960,213707238,16,
2024,208792694,213706965,3,
2024,208792690,213706961,15,
2024,209606190,214510966,3,
2024,220860264,225711136,1,
2024,220860265,225711136,1,
2024,215845506,220713762,16,
2024,208793384,213707683,24,
2024,208793384,213707684,24,
2024,208793384,213707685,24,
2024,208793385,213707683,24,
2024,208793385,213707684,24,
2024,208793385,213707685,24,
2024,208792717,213706990,18,
2024,208792683,213706958,3,
2024,208792684,213706958,16,
2024,208792685,213706958,16,
2024,208792686,213706958,16,
2024,209606465,214511251,16,
2024,208793144,213707443,27,
2024,208793495,213707797,16,
2024,208793495,213707798,25,
2024,208793496,213707797,25,
2024,208793496,213707798,16,
2024,208793313,213707624,9,
2024,208793151,213707450,17,
2024,209606094,214510868,24,
2024,209606095,214510868,24,
2024,208792902,213707183,16,
2024,208792903,213707183,16,
2024,208792906,213707183,16,
2024,208792907,213707183,16,
2024,208793033,213707329,18,
2024,208793054,213707350,27,
2024,209606048,214510819,5,
2024,209606049,214510819,21,
2024,209606050,214510819,5,
2024,209606639,214511435,16,
2024,209605654,214510457,17,
2024,215847510,220715795,7,
2024,208793525,213707829,16,
2024,208793448,213707750,17,
2024,208793644,213707949,16,
2024,208793690,213707999,9,
2024,208793718,213708028,3,
2024,227368483,232203780,27,
2024,209607108,214511917,17,
2024,232078229,236926328,18,
2024,232078229,236926329,9,
2024,232077354,236925464,24,
2024,232077930,236926040,24,
2024,232076534,236924628,5,
2024,232076535,236924628,27,
2024,232076536,236924628,1,
2024,232076675,236924771,21,
2024,232076730,236924831,15,
2024,232076777,236924879,25,
2024,232076777,236924880,5,
2024,232076778,236924879,17,
2024,232076778,236924880,25,
2024,232077703,236925815,24,
2024,232077140,236925242,20,
2024,232077140,236925244,25,
2024,232077141,236925242,25,
2024,232077141,236925244,22,
2024,232077446,236925559,18,
2024,232077194,236925296,17,
2024,232077848,236925966,27,
2024,232077484,236925595,1,
2024,232078206,236926306,19,
2024,232078195,236926294,4,
2024,232078076,236926180,16,
2024,232077991,236926095,27,
2024,232078414,236926514,17,
2024,232078802,236926903,17,
2024,232078559,236926660,16,
2024,232078560,236926660,16,
2024,232078828,236926929,3,
2024,232078818,236926920,18,
2024,232078819,236926920,18,
2024,232078970,236927072,1,
2024,232079204,236927310,26,
2024,232079300,236927407,16,
2024,232079150,236927250,18,
2024,232079151,236927250,16,
2024,232079188,236927290,3,
2024,232078259,236926360,18,
2024,210429968,215333531,3,
2024,210430711,215334315,3,
2024,210429632,215333176,27,
2024,210430765,215334372,18,
2024,210430765,215334373,18,
2024,210430766,215334372,18,
2024,210430766,215334373,18,
2024,210429877,215333429,3,
2024,210430864,215334479,3,
2024,210430864,215334480,16,
2024,210430739,215334345,21,
2024,210430739,215334346,25,
2024,210430740,215334345,25,
2024,210430740,215334346,21,
2024,210430574,215334181,16,
2024,210430201,215333771,19,
2024,210429991,215333554,21,
2024,210429923,215333479,9,
2024,210429923,215333480,9,
2024,210430748,215334355,3,
2024,210429796,215333338,19,
2024,210430385,215333978,26,
2024,210429748,215333287,27,
2024,210429979,215333542,18,
2024,217926687,222786781,18,
2024,210430123,215333686,18,
2024,210430797,215334407,3,
2024,210430586,215334191,3,
2024,210429957,215333520,3,
2024,211757816,216642436,16,
2024,210430575,215334182,1,
2024,210430799,215334409,15,
2024,210430800,215334409,15,
2024,210430801,215334409,15,
2024,210430687,215334289,24,
2024,210431729,215335408,25,
2024,210431729,215335409,27,
2024,210431730,215335408,27,
2024,210431730,215335409,25,
2024,210429600,215333146,20,
2024,210430004,215333566,18,
2024,210430662,215334263,3,
2024,210430518,215334122,25,
2024,210430518,215334123,3,
2024,210430519,215334122,3,
2024,210430519,215334123,25,
2024,210430149,215333719,24,
2024,210430210,215333781,1,
2024,210430136,215333706,18,
2024,210430526,215334131,16,
2024,211757902,216642516,15,
2024,210430073,215333638,27,
2024,210430074,215333638,13,
2024,217925516,222785590,19,
2024,210429857,215333404,3,
2024,210430459,215334057,9,
2024,211758248,216642859,24,
2024,210429989,215333552,27,
2024,210429989,215333553,25,
2024,210429990,215333552,25,
2024,210429990,215333553,27,
2024,210429790,215333332,17,
2024,211757628,216642255,20,
2024,211757642,216642267,3,
2024,211757642,216642268,25,
2024,211757643,216642267,25,
2024,211757643,216642268,3,
2024,210429718,215333263,18,
2024,210429716,215333261,1,
2024,211758652,216643277,20,
2024,219692902,224542201,3,
2024,210429751,215333289,18,
2024,210429752,215333289,24,
2024,210430406,215334000,19,
2024,210430643,215334242,27,
2024,211757668,216642292,3,
2024,210429622,215333165,21,
2024,210430647,215334246,16,
2024,210430647,215334247,16,
2024,211757773,216642397,18,
2024,211757926,216642540,21,
2024,211757713,216642333,25,
2024,211757713,216642334,21,
2024,211757714,216642333,21,
2024,211757714,216642334,25,
2024,210430186,215333754,21,
2024,211757661,216642285,11,
2024,211757828,216642447,27,
2024,210429669,215333212,18,
2024,210430532,215334137,3,
2024,210430584,215334190,16,
2024,210430585,215334190,18,
2024,210429822,215333368,5,
2024,211757680,216642304,17,
2024,211757811,216642433,24,
2024,211757836,216642455,21,
2024,211757837,216642455,5,
2024,211757676,216642300,16,
2024,211757843,216642463,17,
2024,211757843,216642464,25,
2024,211757844,216642463,25,
2024,211757844,216642464,5,
2024,211758417,216643037,27,
2024,211757875,216642489,20,
2024,211757722,216642344,24,
2024,211757832,216642452,26,
2024,211757782,216642406,3,
2024,211757783,216642406,5,
2024,211757829,216642448,1,
2024,211757829,216642449,1,
2024,211757794,216642417,24,
2024,211757780,216642403,21,
2024,211757823,216642443,24,
2024,211757824,216642444,21,
2024,211757824,216642445,25,
2024,211757825,216642444,25,
2024,211757825,216642445,21,
2024,211757927,216642541,18,
2024,211757922,216642537,9,
2024,211758446,216643073,16,
2024,211757827,216642446,24,
2024,211757847,216642467,18,
2024,211758066,216642678,21,
2024,225398926,230234570,18,
2024,225398926,230234571,9,
2024,225398926,230234572,18,
2024,211757953,216642568,17,
2024,211757987,216642602,3,
2024,217925671,222785756,5,
2024,217925671,222785757,15,
2024,211758050,216642666,24,
2024,211758267,216642880,27,
2024,211758563,216643186,1,
2024,211758563,216643187,1,
2024,211758352,216642968,3,
2024,211758353,216642968,1,
2024,211757964,216642579,17,
2024,211758054,216642670,21,
2024,211758040,216642655,24,
2024,211758040,216642656,24,
2024,211758041,216642655,24,
2024,211758041,216642656,24,
2024,211758069,216642681,18,
2024,217926075,222786174,21,
2024,211758031,216642644,11,
2024,211758052,216642668,27,
2024,211758126,216642742,16,
2024,211758126,216642743,25,
2024,211758126,216642744,3,
2024,211758127,216642742,10,
2024,211758127,216642743,3,
2024,211758127,216642744,25,
2024,211758158,216642776,1,
2024,211758120,216642737,25,
2024,211758120,216642738,21,
2024,211758121,216642737,21,
2024,211758121,216642738,25,
2024,211758170,216642787,25,
2024,211758170,216642788,21,
2024,211758171,216642787,21,
2024,211758171,216642788,25,
2024,211758181,216642798,16,
2024,217926230,222786328,16,
2024,217926231,222786328,16,
2024,211758214,216642829,3,
2024,211758438,216643063,18,
2024,211758108,216642723,1,
2024,219690711,224540016,27,
2024,211758140,216642756,1,
2024,211758510,216643135,24,
2024,211758200,216642817,24,
2024,211758350,216642966,3,
2024,211758350,216642967,25,
2024,211758351,216642966,25,
2024,211758351,216642967,3,
2024,211758137,216642755,7,
2024,211758330,216642944,18,
2024,211758382,216643001,16,
2024,211758383,216643001,5,
2024,211758331,216642945,3,
2024,211758274,216642887,18,
2024,211758307,216642928,16,
2024,211758347,216642964,5,
2024,211758286,216642901,18,
2024,211758287,216642901,18,
2024,211758180,216642797,21,
2024,211758218,216642832,23,
2024,211758308,216642926,18,
2024,211758325,216642939,25,
2024,211758325,216642940,3,
2024,211758326,216642939,3,
2024,211758326,216642940,25,
2024,211758339,216642956,3,
2024,217925124,222785219,27,
2024,211758334,216642949,3,
2024,211758294,216642911,25,
2024,211758294,216642912,3,
2024,211758295,216642911,3,
2024,211758295,216642912,25,
2024,225398933,230234579,18,
2024,211758288,216642902,17,
2024,217925399,222785474,16,
2024,217925399,222785475,16,
2024,217925239,222785321,9,
2024,217925760,222785843,15,
2024,217925761,222785843,22,
2024,217925762,222785843,5,
2024,217925943,222786033,16,
2024,217925470,222785545,16,
2024,217925470,222785546,16,
2024,217925470,222785547,16,
2024,217925386,222785463,9,
2024,217924865,222784975,3,
2024,217926299,222786386,27,
2024,217925493,222785568,17,
2024,217925969,222786059,16,
2024,217926014,222786110,16,
2024,217925712,222785795,25,
2024,217925712,222785796,27,
2024,217925713,222785795,27,
2024,217925713,222785796,25,
2024,217926769,222786862,5,
2024,219690414,224539696,18,
2024,217925736,222785821,8,
2024,217926126,222786221,15,
2024,217925022,222785117,25,
2024,217925022,222785118,26,
2024,217925022,222785119,16,
2024,217925023,222785117,26,
2024,217925023,222785118,25,
2024,217925023,222785119,3,
2024,217925024,222785117,24,
2024,217925024,222785118,3,
2024,217925024,222785119,25,
2024,217926200,222786301,27,
2024,217925103,222785202,14,
2024,217925407,222785486,20,
2024,217926805,222786896,16,
2024,217925883,222785972,18,
2024,225398928,230234574,18,
2024,217926844,222786935,18,
2024,217925944,222786034,5,
2024,217925944,222786035,15,
2024,217925945,222786034,5,
2024,217925945,222786035,15,
2024,217925283,222785364,18,
2024,217925284,222785364,18,
2024,217927684,222787724,26,
2024,217925506,222785581,16,
2024,217925507,222785581,16,
2024,217925256,222785337,1,
2024,217925256,222785338,1,
2024,217925256,222785339,1,
2024,209605621,214510429,26,
2024,209606290,214511062,21,
2024,209605793,214510591,3,
2024,209607170,214511983,16,
2024,209607723,214512577,1,
2024,209606186,214510963,16,
2024,209606187,214510963,16,
2024,215843815,220712053,27,
2024,215843671,220711913,16,
2024,209605943,214510725,16,
2024,209606011,214510782,10,
2024,215843771,220712009,27,
2024,215844947,220713181,19,
2024,215844947,220713182,5,
2024,220860430,225711300,27,
2024,209606042,214510813,3,
2024,209606156,214510932,24,
2024,209607377,214512211,18,
2024,209607377,214512212,18,
2024,209607377,214512213,18,
2024,209607377,214512214,18,
2024,209606916,214511730,16,
2024,209606916,214511731,25,
2024,209606919,214511730,25,
2024,209606919,214511731,16,
2024,209606501,214511289,17,
2024,209606526,214511313,3,
2024,217925846,222785921,14,
2024,217925787,222785868,15,
2024,217925291,222785371,3,
2024,217924941,222785039,4,
2024,217926134,222786233,14,
2024,217924877,222784988,17,
2024,219691116,224540413,3,
2024,217925657,222785742,19,
2024,217925657,222785743,25,
2024,217925658,222785742,25,
2024,217925658,222785743,19,
2024,217925994,222786086,3,
2024,217924901,222785009,18,
2024,217924901,222785010,18,
2024,217924903,222785009,18,
2024,217924903,222785010,18,
2024,217924905,222785009,21,
2024,217924905,222785010,18,
2024,217925249,222785330,27,
2024,217926408,222786496,18,
2024,217924920,222785022,21,
2024,217925548,222785625,24,
2024,217925752,222785836,15,
2024,217926420,222786508,3,
2024,217926406,222786494,25,
2024,217926406,222786495,26,
2024,217926407,222786494,26,
2024,217926407,222786495,25,
2024,217925953,222786043,18,
2024,217925953,222786044,18,
2024,219690213,224539508,18,
2024,217925243,222785325,18,
2024,217925288,222785368,26,
2024,225398780,230234413,3,
2024,217926429,222786517,17,
2024,217925962,222786053,14,
2024,217925716,222785799,18,
2024,217925717,222785799,18,
2024,219691069,224540371,27,
2024,217925368,222785446,5,
2024,217925622,222785705,11,
2024,217925808,222785889,18,
2024,219689720,224539014,17,
2024,219689617,224538910,27,
2024,217925706,222785788,9,
2024,217925217,222785300,1,
2024,219689647,224538941,15,
2024,217925424,222785502,16,
2024,217925164,222785254,9,
2024,217926000,222786093,18,
2024,217926000,222786094,18,
2024,227360181,232195493,18,
2024,227360182,232195493,18,
2024,217925635,222785719,26,
2024,217925635,222785720,25,
2024,217925637,222785719,25,
2024,217925637,222785720,26,
2024,219689742,224539036,10,
2024,217925279,222785360,18,
2024,219689678,224538971,27,
2024,217925371,222785450,16,
2024,219689612,224538905,3,
2024,219689536,224538825,17,
2024,219689721,224539015,18,
2024,219689634,224538925,21,
2024,219689725,224539020,3,
2024,219689725,224539021,25,
2024,219689726,224539020,25,
2024,219689726,224539021,3,
2024,219689783,224539080,3,
2024,219689532,224538821,27,
2024,219689566,224538854,17,
2024,219689855,224539153,3,
2024,219689657,224538951,21,
2024,219689836,224539132,16,
2024,219689832,224539128,25,
2024,219689832,224539129,5,
2024,219689833,224539128,17,
2024,219689833,224539129,25,
2024,219689807,224539102,16,
2024,219689808,224539102,16,
2024,219689723,224539018,16,
2024,219690820,224540131,9,
2024,219690820,224540132,25,
2024,219690821,224540131,25,
2024,219690821,224540132,9,
2024,219689778,224539075,3,
2024,219689768,224539064,16,
2024,219690026,224539324,19,
2024,225398792,230234426,21,
2024,219691866,224541160,3,
2024,219689902,224539198,3,
2024,219690162,224539459,9,
2024,219690207,224539502,16,
2024,219690491,224539780,3,
2024,219689936,224539238,21,
2024,219690092,224539389,26,
2024,219689932,224539234,18,
2024,219689918,224539217,24,
2024,219689959,224539259,18,
2024,219689949,224539248,9,
2024,219690040,224539337,17,
2024,219690069,224539367,24,
2024,219689931,224539232,21,
2024,219689911,224539205,18,
2024,219689911,224539206,18,
2024,219690003,224539301,5,
2024,219690053,224539350,18,
2024,219690053,224539351,18,
2024,219690021,224539319,26,
2024,219690022,224539319,16,
2024,219690393,224539676,19,
2024,219690394,224539676,15,
2024,219689994,224539293,25,
2024,219689994,224539294,19,
2024,219689995,224539293,19,
2024,219689995,224539294,25,
2024,219690261,224539549,18,
2024,219690067,224539365,24,
2024,219690067,224539366,24,
2024,219692737,224542027,18,
2024,219690401,224539683,18,
2024,219690451,224539738,24,
2024,219690109,224539405,18,
2024,219690121,224539420,21,
2024,219690378,224539663,18,
2024,219690398,224539680,3,
2024,219690654,224539950,21,
2024,219690049,224539346,21,
2024,219690120,224539415,16,
2024,219690120,224539416,16,
2024,219690120,224539417,16,
2024,219690210,224539505,3,
2024,219690667,224539971,1,
2024,219690178,224539475,18,
2024,219690236,224539529,17,
2024,219690345,224539633,17,
2024,219690352,224539640,18,
2024,219690461,224539745,3,
2024,219690461,224539746,25,
2024,219690462,224539745,25,
2024,219690462,224539746,3,
2024,219690302,224539593,18,
2024,219690426,224539711,27,
2024,219690327,224539616,17,
2024,219690712,224540017,21,
2024,219690688,224539991,25,
2024,219690688,224539992,19,
2024,219690689,224539991,19,
2024,219690689,224539992,25,
2024,219690447,224539733,16,
2024,219690684,224539988,27,
2024,219690652,224539952,16,
2024,219690332,224539621,27,
2024,219690332,224539622,16,
2024,219690333,224539621,16,
2024,219690333,224539622,16,
2024,219691896,224541186,17,
2024,219690923,224540235,27,
2024,219690923,224540236,27,
2024,219690726,224540032,27,
2024,219690704,224540010,24,
2024,219690705,224540010,27,
2024,219691712,224541016,24,
2024,219690796,224540108,25,
2024,219690796,224540109,3,
2024,219690797,224540108,3,
2024,219690797,224540109,25,
2024,219690385,224539670,27,
2024,219690437,224539722,3,
2024,219690388,224539673,3,
2024,219690864,224540174,24,
2024,219690746,224540054,5,
2024,219690792,224540104,13,
2024,219690819,224540130,3,
2024,219691238,224540531,11,
2024,219691240,224540531,19,
2024,219691412,224540704,14,
2024,219690833,224540142,27,
2024,219690895,224540206,27,
2024,219690916,224540227,3,
2024,225399399,230235061,5,
2024,219690832,224540136,21,
2024,219691160,224540453,16,
2024,219691209,224540501,27,
2024,219690795,224540107,27,
2024,219690741,224540050,18,
2024,219691335,224540628,16,
2024,219691893,224541177,24,
2024,219691744,224541048,7,
2024,219691090,224540390,9,
2024,219690898,224540209,9,
2024,219691037,224540344,17,
2024,219690869,224540179,18,
2024,219692214,224541505,16,
2024,219690987,224540301,18,
2024,219690987,224540302,18,
2024,219690987,224540303,25,
2024,219690987,224540304,18,
2024,219690988,224540301,18,
2024,219690988,224540302,18,
2024,219690988,224540303,18,
2024,219690988,224540304,25,
2024,219690989,224540301,25,
2024,219690989,224540302,17,
2024,219690989,224540303,18,
2024,219690989,224540304,18,
2024,219690990,224540301,5,
2024,219690990,224540302,25,
2024,219690990,224540303,18,
2024,219690990,224540304,18,
2024,219690853,224540162,16,
2024,219691561,224540864,27,
2024,219691561,224540865,15,
2024,219690940,224540261,17,
2024,219691300,224540593,18,
2024,219692216,224541507,22,
2024,219691211,224540503,18,
2024,219691212,224540503,18,
2024,219692335,224541615,15,
2024,219691082,224540383,24,
2024,219691039,224540346,18,
2024,219691041,224540346,5,
2024,219691087,224540389,17,
2024,219691239,224540530,19,
2024,219691355,224540647,18,
2024,219691317,224540610,1,
2024,219691112,224540409,14,
2024,219691120,224540416,16,
2024,219691214,224540506,16,
2024,219691241,224540532,3,
2024,219691270,224540564,18,
2024,219691986,224541279,3,
2024,219691174,224540468,1,
2024,219691093,224540393,21,
2024,219691313,224540605,22,
2024,219691808,224541099,20,
2024,219691729,224541033,18,
2024,219691634,224540944,18,
2024,219692301,224541586,26,
2024,219691535,224540837,3,
2024,219691375,224540666,21,
2024,219691219,224540512,16,
2024,219691256,224540546,17,
2024,219691624,224540934,16,
2024,219691625,224540934,16,
2024,219691631,224540934,16,
2024,219691350,224540642,4,
2024,219691350,224540643,5,
2024,219691351,224540642,16,
2024,219691351,224540643,3,
2024,219691587,224540892,19,
2024,219691252,224540542,5,
2024,219691801,224541093,13,
2024,220854340,225705305,14,
2024,220854396,225705365,24,
2024,219691582,224540887,11,
2024,219691523,224540823,21,
2024,219691291,224540581,17,
2024,219691487,224540783,24,
2024,219691505,224540801,18,
2024,219691462,224540752,17,
2024,219691385,224540676,18,
2024,219691506,224540802,5,
2024,219691455,224540745,19,
2024,219692388,224541671,27,
2024,219691594,224540899,3,
2024,219691594,224540900,25,
2024,219691595,224540899,25,
2024,219691595,224540900,3,
2024,219691693,224541001,18,
2024,219691693,224541002,9,
2024,219691425,224540717,16,
2024,219691680,224540985,27,
2024,219691497,224540793,18,
2024,219691517,224540814,18,
2024,219691859,224541154,27,
2024,219691834,224541126,16,
2024,219691795,224541085,18,
2024,219691795,224541086,24,
2024,219691660,224540966,25,
2024,219691660,224540967,15,
2024,219691661,224540966,15,
2024,219691661,224540967,25,
2024,219691877,224541169,17,
2024,219691722,224541026,18,
2024,219691558,224540860,19,
2024,219691558,224540861,5,
2024,219691879,224541173,3,
2024,219691879,224541174,25,
2024,219691880,224541173,25,
2024,219691880,224541174,3,
2024,227360046,232195380,9,
2024,209607031,214511842,18,
2024,209607032,214511842,18,
2024,209606559,214511353,27,
2024,209606976,214511791,18,
2024,209606819,214511631,27,
2024,209606818,214511630,3,
2024,209606982,214511797,1,
2024,209606982,214511798,25,
2024,209606983,214511797,25,
2024,209606983,214511798,1,
2024,215843608,220711861,1,
2024,209607091,214511900,27,
2024,209607129,214511936,24,
2024,209607129,214511937,24,
2024,209607129,214511938,24,
2024,215843816,220712054,17,
2024,215843725,220711969,3,
2024,215843725,220711970,1,
2024,215843778,220712019,26,
2024,215843779,220712019,5,
2024,215843780,220712019,5,
2024,215843833,220712071,24,
2024,215847411,220715696,20,
2024,215843926,220712158,27,
2024,215843939,220712170,16,
2024,215844140,220712372,17,
2024,215844027,220712263,3,
2024,227368867,232204155,24,
2024,227368872,232204155,16,
2024,215844474,220712704,16,
2024,215844475,220712704,3,
2024,227369095,232204405,18,
2024,215844018,220712253,1,
2024,215844148,220712379,19,
2024,215846755,220715044,14,
2024,227358627,232193954,27,
2024,219691841,224541134,9,
2024,219691842,224541134,16,
2024,219691950,224541245,27,
2024,219691944,224541237,7,
2024,219691703,224541007,3,
2024,219693288,224542583,18,
2024,219693288,224542584,18,
2024,219693288,224542585,18,
2024,219691897,224541187,15,
2024,219691971,224541265,3,
2024,219691971,224541266,25,
2024,219691974,224541265,25,
2024,219691974,224541266,3,
2024,219692265,224541551,25,
2024,219692265,224541552,3,
2024,219692266,224541551,3,
2024,219692266,224541552,25,
2024,219691909,224541199,18,
2024,219692440,224541720,5,
2024,220855304,225706308,18,
2024,220855304,225706309,16,
2024,220855304,225706310,18,
2024,220855305,225706308,18,
2024,220855305,225706309,18,
2024,220855305,225706310,18,
2024,220855306,225706308,18,
2024,220855306,225706309,18,
2024,220855306,225706310,18,
2024,219692274,224541559,21,
2024,219692026,224541316,17,
2024,219692072,224541364,18,
2024,219692073,224541364,18,
2024,219692308,224541590,18,
2024,219692060,224541351,17,
2024,219692111,224541402,18,
2024,219692134,224541426,14,
2024,219692134,224541427,14,
2024,219692245,224541537,21,
2024,219692245,224541538,16,
2024,219692247,224541537,3,
2024,219692247,224541538,3,
2024,219692106,224541399,3,
2024,219692394,224541677,16,
2024,219692148,224541439,16,
2024,219692085,224541378,18,
2024,220854412,225705383,16,
2024,220854412,225705384,27,
2024,219693280,224542575,27,
2024,219693231,224542529,18,
2024,220854283,225705249,27,
2024,219693314,224542606,9,
2024,225398547,230234178,18,
2024,225398547,230234179,18,
2024,225398548,230234178,18,
2024,225398548,230234179,18,
2024,219692283,224541569,18,
