data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2024,52073854,1,2024-01-20,1,90D,45,42,M,98,20,N,,,
2024,52073850,1,2024-01-14,1,90D,28,25,M,10,40,,,,
2024,52319065,1,2024-02-03,1,90Z,56,53,M,10,20,,,,
2024,52319033,1,2024-02-04,1,90D,30,27,F,10,20,,,,
2024,52319038,1,2024-02-14,1,90D,42,39,M,10,20,,,,
2024,52319034,1,2024-02-23,2,90Z,35,32,M,20,20,,,,
2024,52319036,1,2024-02-08,3,90Z,24,21,F,10,20,,,,
2024,52319041,1,2024-02-19,3,90Z,35,32,F,98,20,U,,,
2024,52319035,1,2024-02-24,1,90J,26,23,F,10,20,R,,,
2024,52319037,1,2024-02-26,1,90D,24,21,M,10,20,R,,,
2024,53072241,1,2024-03-03,1,90D,46,43,M,10,20,,,,
2024,53072244,1,2024-03-04,3,90Z,33,30,F,10,20,,,,
2024,53072239,1,2024-03-01,2,90Z,44,41,F,98,20,,,,
2024,53072245,1,2024-03-05,3,90Z,35,32,M,10,20,,,,
2024,53072252,1,2024-03-01,1,90D,37,34,M,10,20,,,,
2024,53072240,1,2024-03-09,2,90Z,44,41,F,10,20,,,,
2024,53072253,1,2024-03-09,1,90D,25,22,M,10,20,,,,
2024,53072243,1,2024-03-22,1,90Z,32,29,M,98,10,,,,
2024,53386577,1,2024-04-27,3,90Z,25,22,M,20,20,,,,
2024,53072260,1,2024-04-22,1,90D,22,19,M,98,10,R,,,
2024,53072266,1,2024-04-24,3,90Z,32,29,F,10,20,,,,
2024,53072258,1,2024-04-19,3,90Z,31,28,M,20,20,,,,
2024,53072262,1,2024-04-13,1,90D,40,37,F,20,20,,,,
2024,53072265,1,2024-04-18,1,90D,53,50,M,98,20,,,,
2024,53072259,1,2024-04-12,1,90D,24,21,M,10,20,,,,
2024,53072268,1,2024-04-19,1,90Z,34,31,M,10,20,,,,
2024,53072248,1,2024-04-02,1,90Z,56,53,M,10,20,,,,
2024,53072255,1,2024-04-11,3,90Z,23,20,M,98,10,,,,
2024,53072264,1,2024-04-22,3,90Z,34,31,M,10,20,,,,
2024,53072270,1,2024-04-27,1,90Z,25,22,M,20,20,,,,
2024,53072247,1,2024-04-01,3,90Z,33,30,M,10,20,,,,
2024,53072251,1,2024-04-05,3,90Z,21,18,M,20,20,,,,
2024,53386579,1,2024-05-11,1,90D,48,45,M,10,20,,,,
2024,53386578,1,2024-05-06,2,90Z,56,53,M,10,20,,,,
2024,53386580,1,2024-05-17,3,90D,48,45,M,10,20,,,,
2024,53697866,1,2024-06-19,2,90Z,25,22,M,98,20,,,,
2024,53698070,1,2024-06-01,1,90G,21,18,M,10,20,,,,
2024,53698075,1,2024-06-02,1,90D,59,56,M,10,20,,,,
2024,53698071,1,2024-06-05,3,90Z,25,22,F,20,20,,,,
2024,53698074,1,2024-06-06,3,90C,32,29,M,10,20,,,,
2024,53698078,1,2024-06-06,3,90Z,33,30,F,10,10,,,,
2024,54447679,1,2024-07-06,2,90Z,45,42,M,20,20,,,42,
2024,54447681,1,2024-07-06,2,90Z,34,31,F,98,50,,,31,
2024,54447683,1,2024-07-08,3,90Z,35,32,M,20,20,,,32,
2024,54447686,1,2024-07-16,2,90Z,25,22,M,20,20,,,22,
2024,54447685,1,2024-07-30,1,90D,61,58,M,98,50,,,58,
2024,54648724,1,2024-08-20,2,90Z,65,62,M,10,20,,,62,
2024,54648723,1,2024-08-17,1,90Z,30,27,F,20,20,,,27,
2024,54648737,1,2024-08-03,1,90D,33,30,M,98,20,,,30,
2024,54648741,1,2024-09-19,2,90Z,23,20,M,98,50,,,20,
2024,54648736,1,2024-09-24,3,90Z,31,28,M,10,20,,,28,
2024,54648734,1,2024-09-20,1,90Z,24,21,M,10,20,R,,21,
2024,54648868,1,2024-09-06,3,90Z,57,54,M,20,20,,,54,
2024,54648870,1,2024-09-11,3,90Z,32,29,F,10,20,,,29,
2024,54648871,1,2024-09-18,2,90Z,35,32,M,50,10,,,32,
2024,54648872,1,2024-09-18,2,90Z,25,22,F,98,20,,,22,
2024,55170727,1,2024-10-12,1,90D,57,54,F,10,20,,,54,
2024,55170729,1,2024-10-12,1,90D,57,54,F,10,20,,,54,
2024,55170722,1,2024-10-04,1,90Z,25,22,F,10,20,,,22,
2024,55170723,1,2024-10-12,1,90D,39,36,M,98,20,,,36,
2024,55170724,1,2024-10-13,1,90D,40,37,M,10,20,,,37,
2024,55170725,1,2024-10-21,2,90Z,60,57,M,10,20,,,57,
2024,55170728,1,2024-10-30,2,90Z,37,34,M,50,50,,,34,
2024,55170730,1,2024-10-31,2,90Z,43,40,M,98,20,,,40,
2024,55170726,1,2024-10-28,1,90D,36,33,M,10,20,,,33,
2024,55485246,1,2024-10-04,1,90Z,30,27,M,10,20,,,27,
2024,55485269,1,2024-11-29,1,90Z,35,32,M,10,20,,,32,
2024,55485254,1,2024-11-19,2,90Z,40,37,M,10,20,,,37,
2024,55485252,1,2024-11-13,3,90Z,35,32,M,10,20,R,,32,
2024,55485257,1,2024-11-21,1,90D,59,56,M,10,50,,,56,
2024,55485242,1,2024-11-09,1,90D,32,29,M,98,20,,,29,
2024,55485240,1,2024-11-09,1,90D,32,29,M,98,20,,,29,
2024,55485243,1,2024-11-09,1,90D,32,29,M,98,20,R,,29,
2024,55485249,1,2024-11-09,1,90Z,39,36,M,40,50,,,36,
2024,55485272,1,2024-11-27,1,90Z,35,32,M,98,10,,,32,
2024,55836643,1,2024-12-14,1,90D,39,36,F,10,20,,,36,
2024,55836644,1,2024-12-19,1,90Z,36,33,M,10,10,,,33,
2024,56645106,1,2024-01-26,2,90Z,38,35,M,10,20,R,,35,
2024,56645181,1,2024-03-20,2,90Z,35,32,M,10,50,,,32,
2024,56645154,1,2024-03-20,2,90Z,21,18,M,20,20,,,18,
2024,56645166,1,2024-03-23,1,90D,29,26,F,10,20,,,26,
2024,56645202,1,2024-04-24,2,90Z,38,35,F,10,20,,,35,
2024,56645206,1,2024-04-28,1,90D,36,33,F,10,20,,,33,
2024,56645200,1,2024-04-16,2,90Z,68,65,M,10,20,,,65,
2024,56645204,1,2024-04-18,2,90Z,48,45,M,10,50,,,45,
2024,56645193,1,2024-04-23,1,90Z,23,20,M,98,10,,,20,
2024,56645212,1,2024-04-29,1,90D,29,26,M,10,10,,,26,
2024,56645192,1,2024-04-09,1,90D,55,52,M,10,20,,,52,
2024,56645209,1,2024-04-20,2,90Z,37,34,M,10,10,,,34,
2024,56645248,1,2024-05-12,1,90D,72,69,M,10,20,R,,69,
2024,56645253,1,2024-05-20,2,90Z,24,21,M,10,10,,,21,
2024,56645326,1,2024-06-22,1,90D,34,31,M,10,20,,,31,
2024,56645590,1,2024-06-22,1,90C,32,29,M,10,20,R,,29,
2024,56645655,1,2024-06-20,1,90G,23,20,M,98,20,N,,20,
2024,56645333,1,2024-07-21,1,90D,24,21,M,10,10,,,21,
2024,56645343,1,2024-07-31,2,90Z,34,31,M,10,20,,,31,
2024,56645322,1,2024-08-01,2,90Z,21,18,M,10,10,,,18,
2024,56645336,1,2024-08-10,1,90D,30,27,F,10,20,R,,27,
2024,56645385,1,2024-08-29,1,90D,45,42,M,10,50,,,42,
2024,56645374,1,2024-08-27,1,90D,45,42,F,10,20,,,42,
2024,56645409,1,2024-10-11,1,90Z,35,32,M,10,20,,,32,
2024,56645421,1,2024-10-23,1,90Z,33,30,M,10,10,N,,30,
2024,56645431,1,2024-10-27,1,90D,23,20,M,10,20,R,,20,
2024,56645427,1,2024-11-19,1,90Z,38,35,M,10,20,,,35,
2024,56645454,1,2024-11-01,1,90D,31,28,M,10,20,,,28,
2024,56645466,1,2024-11-09,1,90Z,51,48,F,10,20,,,48,
2024,56645472,1,2024-12-13,1,90Z,34,31,M,10,20,,,31,
2024,56645467,1,2024-12-07,2,90Z,43,40,M,10,20,,,40,
2024,56645450,1,2024-12-01,1,90D,31,28,M,20,20,,,28,
2024,56645457,1,2024-12-03,2,90Z,30,27,M,98,10,,,27,
2024,52322129,1,2024-01-27,1,90D,67,64,M,10,20,,,,
2024,52322145,1,2024-01-03,2,90Z,30,27,M,98,10,,,,
2024,52322144,1,2024-02-10,1,90D,36,33,M,10,40,,,,
2024,52322137,1,2024-02-05,1,90D,33,30,M,10,20,,,,
2024,52322131,1,2024-02-17,1,90D,25,22,F,10,20,,,,
2024,52722832,1,2024-03-31,1,90D,48,45,F,10,20,,,,
2024,52722842,1,2024-03-31,1,90Z,25,22,M,20,20,,,,
2024,52722835,1,2024-03-03,1,90D,37,34,M,10,20,,,,
2024,52722843,1,2024-03-17,1,90D,26,23,F,10,20,,,,
2024,52722848,1,2024-03-19,2,90Z,33,30,M,10,20,,,,
2024,52722806,1,2024-03-24,1,90Z,56,53,M,10,20,,,,
2024,53072257,1,2024-04-30,1,90J,59,56,M,10,10,,,,
2024,53072271,1,2024-04-27,1,90D,58,55,M,10,10,,,,
2024,53072263,1,2024-04-11,1,90D,35,32,M,10,20,,,,
2024,53072267,1,2024-04-13,1,90D,31,28,F,10,20,,,,
2024,53388345,1,2024-05-22,1,90J,59,56,M,10,10,,,,
2024,53388351,1,2024-05-28,1,90J,32,29,M,10,40,,,,
2024,53388338,1,2024-05-20,1,90F,37,34,F,10,20,,,,
2024,53388342,1,2024-05-23,1,90J,40,37,M,98,10,,,,
2024,53388362,1,2024-05-16,1,90C,31,28,M,10,20,,,,
2024,53700093,1,2024-06-04,1,90Z,30,27,M,10,20,,,,
2024,53700102,1,2024-06-23,1,90D,50,47,F,10,20,,,,
2024,53700098,1,2024-06-07,1,90D,32,29,F,10,20,,,,
2024,53700101,1,2024-06-20,1,90D,68,65,M,20,20,,,,
2024,53700110,1,2024-06-27,1,90D,60,57,M,10,20,,,,
2024,53700115,1,2024-06-30,1,90D,25,22,M,10,20,,,,
2024,54088132,1,2024-07-30,1,90Z,74,71,M,20,20,,,71,
2024,54088144,1,2024-07-23,1,90Z,25,22,M,20,20,,,22,
2024,54088151,1,2024-07-27,1,90D,32,29,M,98,10,,,29,
2024,54088160,1,2024-07-30,1,90D,70,67,F,10,20,R,,67,
2024,54449741,1,2024-08-09,1,90D,42,39,M,10,40,,,39,
2024,54449747,1,2024-08-18,1,90D,43,40,M,98,10,,,40,
2024,54650308,1,2024-09-30,1,90D,37,34,M,10,20,,,34,
2024,54650301,1,2024-09-27,1,90D,67,64,M,10,20,,,64,
2024,54650306,1,2024-09-12,1,90J,60,57,M,10,10,,,57,
2024,54650316,1,2024-09-15,1,90D,39,36,F,10,20,,,36,
2024,54650344,1,2024-09-27,1,90J,60,57,M,10,10,,,57,
2024,54650295,1,2024-09-17,1,90Z,31,28,M,10,20,,,28,
2024,54650312,1,2024-09-13,1,90C,29,26,F,10,20,,,26,
2024,55487402,1,2024-10-12,1,90D,28,25,M,10,10,,,25,
2024,55487405,1,2024-10-13,1,90C,34,31,M,20,20,,,31,
2024,55487399,1,2024-10-11,1,90Z,51,48,M,10,20,,,48,
2024,55487411,1,2024-10-22,1,90D,42,39,M,10,20,,,39,
2024,55487382,1,2024-10-27,1,90D,52,49,M,20,20,,,49,
2024,55487417,1,2024-11-28,1,90D,25,22,M,10,20,,,22,
2024,55487398,1,2024-11-30,1,90D,37,34,F,10,20,,,34,
2024,55841014,1,2024-12-29,1,90C,27,24,F,10,20,,,24,
2024,55841004,1,2024-12-29,1,90D,53,50,M,10,20,,,50,
2024,55841050,1,2024-12-08,1,90D,52,49,M,98,20,,,49,
2024,54649898,1,2024-01-31,1,90D,42,39,M,10,20,,,39,
2024,54649900,1,2024-01-31,1,90Z,42,39,M,20,20,,,39,
2024,54649866,1,2024-01-02,1,90D,67,64,F,20,20,,,64,
2024,54649877,1,2024-01-04,1,90J,37,34,M,20,20,,,34,
2024,54649865,1,2024-01-11,1,90Z,44,41,M,20,20,,,41,
2024,54649889,1,2024-01-13,1,90Z,32,29,M,10,10,,,29,
2024,54649904,1,2024-01-21,1,90D,48,45,M,10,10,,,45,
2024,54649890,1,2024-01-10,1,90Z,41,38,M,10,20,,,38,
2024,54649861,1,2024-01-04,1,90Z,23,20,M,20,20,,,20,
2024,54649879,1,2024-01-08,1,90D,34,31,M,10,10,,,31,
2024,54649883,1,2024-01-10,1,90Z,41,38,F,10,20,,,38,
2024,54649869,1,2024-01-15,1,90D,37,34,M,10,20,,,34,
2024,54649878,1,2024-01-16,1,90D,37,34,M,10,20,,,34,
2024,54649886,1,2024-01-19,1,90Z,25,22,M,10,20,,,22,
2024,54649872,1,2024-01-03,1,90D,69,66,M,10,20,,,66,
2024,54649870,1,2024-01-05,3,90Z,70,67,M,20,20,,,67,
2024,54649885,1,2024-01-25,1,90D,36,33,F,10,20,,,33,
2024,54649891,1,2024-01-27,1,90D,42,39,M,10,20,,,39,
2024,54649876,1,2024-01-22,1,90D,32,29,M,10,20,,,29,
2024,54649894,1,2024-01-30,1,90D,40,37,M,10,20,,,37,
2024,52567696,1,2024-02-26,1,90Z,32,29,M,40,20,,,,
2024,52569052,1,2024-02-25,1,90Z,26,23,M,20,20,,,,
2024,54650087,1,2024-02-22,1,90Z,28,25,M,10,20,,,25,
2024,54650095,1,2024-02-25,1,90C,36,33,M,10,20,,,33,
2024,54650103,1,2024-02-16,1,90Z,24,21,F,10,10,,,21,
2024,54650166,1,2024-02-17,1,90Z,25,22,M,20,20,,,22,
2024,54650083,1,2024-02-14,1,90Z,24,21,M,20,20,,,21,
2024,54650144,1,2024-02-17,1,90D,34,31,M,20,20,,,31,
2024,54650061,1,2024-02-01,3,90Z,33,30,M,10,20,,,30,
2024,54650069,1,2024-02-19,1,90D,47,44,M,10,20,,,44,
2024,54650092,1,2024-02-20,1,90D,28,25,M,10,20,,,25,
2024,54650125,1,2024-02-22,3,90Z,27,24,M,10,20,,,24,
2024,54650099,1,2024-02-19,1,90D,32,29,M,10,20,,,29,
2024,54650104,1,2024-02-19,1,90Z,55,52,M,10,20,,,52,
2024,54650093,1,2024-02-24,1,90Z,28,25,M,10,20,,,25,
2024,54650101,1,2024-02-25,1,90Z,40,37,M,20,20,,,37,
2024,54650091,1,2024-02-29,1,90Z,32,29,M,20,20,,,29,
2024,54650057,1,2024-02-03,1,90D,29,26,M,10,50,,,26,
2024,54650059,1,2024-02-05,1,90D,36,33,M,10,20,,,33,
2024,54650063,1,2024-02-07,1,90Z,25,22,M,10,20,,,22,
2024,54650082,1,2024-02-10,1,90D,35,32,F,20,20,,,32,
2024,54650105,1,2024-02-10,1,90Z,52,49,F,10,20,,,49,
2024,54650086,1,2024-02-29,3,90Z,38,35,M,10,20,,,35,
2024,54650339,1,2024-03-15,1,90Z,42,39,M,20,20,,,39,
2024,54650321,1,2024-03-09,1,90Z,27,24,F,10,10,,,24,
2024,54650326,1,2024-03-09,1,90Z,37,34,M,10,20,,,34,
2024,54650331,1,2024-03-15,1,90Z,16,13,M,40,50,,R,13,
2024,54650348,1,2024-03-29,1,90Z,44,41,M,10,20,,,41,
2024,54650346,1,2024-03-16,1,90D,35,32,M,10,20,,,32,
2024,54650349,1,2024-03-21,1,90Z,33,30,M,20,20,,,30,
2024,54650366,1,2024-03-02,1,90D,40,37,F,20,20,,,37,
2024,54650356,1,2024-03-29,1,90D,41,38,M,10,20,,,38,
2024,54650340,1,2024-03-29,1,90D,34,31,M,20,20,,,31,
2024,54650612,1,2024-04-25,1,90J,31,28,M,10,20,,,28,
2024,54650621,1,2024-04-29,1,90D,29,26,M,20,20,,,26,
2024,54650596,1,2024-04-11,1,90Z,44,41,M,10,20,,,41,
2024,54650604,1,2024-04-17,1,90D,48,45,M,10,20,,,45,
2024,54650599,1,2024-04-14,1,90Z,27,24,F,20,20,,,24,
2024,54650609,1,2024-04-19,1,90Z,44,41,F,10,20,,,41,
2024,54650623,1,2024-04-02,1,90Z,42,39,M,10,20,,,39,
2024,54650603,1,2024-04-30,1,90D,49,46,M,10,20,,,46,
2024,54650607,1,2024-04-30,1,90Z,38,35,M,10,20,,,35,
2024,54650594,1,2024-04-04,1,90D,40,37,F,10,20,,,37,
2024,54650625,1,2024-04-30,1,90Z,54,51,M,20,20,,,51,
2024,54650597,1,2024-04-05,1,90Z,65,62,M,10,20,,,62,
2024,54650616,1,2024-04-06,1,90D,49,46,M,10,20,,,46,
2024,54650610,1,2024-04-19,1,90Z,43,40,F,20,20,,,40,
2024,54650622,1,2024-04-24,1,90D,67,64,M,10,20,,,64,
2024,54650613,1,2024-04-20,1,90D,55,52,F,10,20,,,52,
2024,54650618,1,2024-04-22,1,90C,65,62,M,10,20,,,62,
2024,54650617,1,2024-04-25,1,90Z,50,47,M,20,20,,,47,
2024,54650840,1,2024-05-14,1,90D,50,47,M,10,20,,,47,
2024,54650792,1,2024-05-05,1,90D,37,34,F,20,20,,,34,
2024,54650807,1,2024-05-09,1,90Z,67,64,M,10,20,,,64,
2024,54650819,1,2024-05-10,1,90D,47,44,M,40,20,,,44,
2024,54650801,1,2024-05-11,1,90D,33,30,F,20,20,,,30,
2024,54650815,1,2024-05-14,1,90C,47,44,F,20,20,,,44,
2024,54650809,1,2024-05-11,1,90Z,31,28,F,20,20,,,28,
2024,54650822,1,2024-05-14,1,90Z,55,52,M,10,20,,,52,
2024,54650798,1,2024-05-07,1,90Z,25,22,M,20,20,,,22,
2024,54650814,1,2024-05-09,1,90Z,44,41,M,20,20,,,41,
2024,54650820,1,2024-05-23,1,90Z,22,19,M,10,20,,,19,
2024,54650825,1,2024-05-21,1,90Z,32,29,M,10,20,,,29,
2024,54650833,1,2024-05-22,1,90Z,36,33,M,20,20,,,33,
2024,54650835,1,2024-05-22,1,90D,54,51,M,10,20,,,51,
2024,54650817,1,2024-05-15,1,90D,24,21,M,10,20,,,21,
2024,54650805,1,2024-05-02,1,90Z,27,24,M,10,20,,,24,
2024,54650789,1,2024-05-02,1,90Z,30,27,M,20,20,,,27,
2024,54650796,1,2024-05-03,1,90Z,43,40,M,10,20,,,40,
2024,54650803,1,2024-05-04,1,90D,26,23,M,10,10,,,23,
2024,54650810,1,2024-05-05,1,90D,37,34,M,20,20,,,34,
2024,54650829,1,2024-05-25,1,90D,43,40,M,10,20,,,40,
2024,54650974,1,2024-06-22,1,90D,34,31,M,10,20,,,31,
2024,54650982,1,2024-06-27,3,90D,46,43,F,20,20,,,43,
2024,54650986,1,2024-06-17,1,90Z,42,39,M,20,20,,,39,
2024,54650948,1,2024-06-18,1,90D,64,61,M,10,20,,,61,
2024,54650961,1,2024-06-19,1,90Z,43,40,M,40,20,,,40,
2024,54650966,1,2024-06-28,1,90Z,67,64,M,20,20,,,64,
2024,54650955,1,2024-06-28,1,90Z,35,32,M,10,20,,,32,
2024,54650971,1,2024-06-16,1,90D,34,31,M,10,10,,,31,
2024,54650941,1,2024-06-09,1,90D,24,21,M,10,20,,,21,
2024,54650949,1,2024-06-12,1,90D,83,80,F,10,20,,,80,
2024,54650963,1,2024-06-14,1,90D,40,37,M,10,10,,,37,
2024,54650958,1,2024-06-30,1,90D,27,24,F,20,20,,,24,
2024,54650978,1,2024-06-01,1,90D,44,41,F,10,20,,,41,
2024,54650977,1,2024-06-22,1,90C,65,62,M,10,20,,,62,
2024,54650967,1,2024-06-21,1,90Z,49,46,M,10,20,,,46,
2024,55172791,1,2024-07-29,1,90D,39,36,M,10,20,,,36,
2024,55172806,1,2024-07-03,1,90Z,38,35,M,10,20,,,35,
2024,55172826,1,2024-07-11,1,90J,28,25,M,20,20,,,25,
2024,55172792,1,2024-07-08,1,90D,48,45,M,10,20,,,45,
2024,55172789,1,2024-07-07,1,90D,36,33,M,10,10,,,33,
2024,55172795,1,2024-07-11,1,90J,36,33,M,20,20,,,33,
2024,55172790,1,2024-07-18,1,90B,17,14,M,10,50,,R,14,
2024,55172796,1,2024-07-24,1,90Z,39,36,M,10,20,,,36,
2024,55172794,1,2024-07-19,1,90Z,37,34,M,20,20,,,34,
2024,55172800,1,2024-07-26,1,90Z,50,47,M,20,20,,,47,
2024,55172807,1,2024-07-26,1,90Z,32,29,M,10,20,,,29,
2024,55172814,1,2024-07-28,1,90Z,28,25,M,10,10,,,25,
2024,55173081,1,2024-08-02,1,90C,32,29,M,10,20,,,29,
2024,55173113,1,2024-08-15,1,90D,32,29,M,10,20,,,29,
2024,55173108,1,2024-08-11,1,90D,27,24,M,10,10,,,24,
2024,55173123,1,2024-08-11,1,90Z,38,35,M,10,20,,,35,
2024,55173133,1,2024-08-12,1,90Z,31,28,M,20,20,,,28,
2024,55173143,1,2024-08-13,1,90Z,37,34,M,10,20,,,34,
2024,55173120,1,2024-08-15,1,90D,64,61,M,10,20,,,61,
2024,55173126,1,2024-08-17,1,90D,64,61,M,10,20,,,61,
2024,55173114,1,2024-08-11,1,90D,30,27,M,10,20,,,27,
2024,55173094,1,2024-08-05,1,90Z,38,35,M,10,20,,,35,
2024,55173107,1,2024-08-09,1,90Z,19,16,F,20,20,,R,16,
2024,55173100,1,2024-08-07,1,90D,53,50,M,10,20,,,50,
2024,55173115,1,2024-08-10,1,90Z,26,23,M,10,10,,,23,
2024,55173137,1,2024-08-01,1,90Z,33,30,M,10,10,,,30,
2024,55173179,1,2024-08-23,1,90Z,47,44,M,10,20,,,44,
2024,55173158,1,2024-08-20,1,90Z,31,28,F,10,20,,,28,
2024,55173164,1,2024-08-22,1,90Z,39,36,M,10,20,,,36,
2024,55173141,1,2024-08-18,1,90D,27,24,F,20,20,,,24,
2024,55173152,1,2024-08-14,1,90Z,49,46,M,10,20,,,46,
2024,55173140,1,2024-08-23,1,90D,32,29,F,10,20,,,29,
2024,55173127,1,2024-08-22,1,90Z,42,39,M,10,20,,,39,
2024,55173129,1,2024-08-27,1,90Z,37,34,M,10,20,,,34,
2024,55173431,1,2024-09-06,1,90J,39,36,M,10,20,,,36,
2024,55173475,1,2024-09-29,1,90D,24,21,M,10,10,,,21,
2024,55173444,1,2024-09-21,1,90D,28,25,F,20,20,,,25,
2024,55173449,1,2024-09-21,1,90D,44,41,M,10,20,,,41,
2024,55173454,1,2024-09-26,1,90D,38,35,F,10,20,,,35,
2024,55173463,1,2024-09-28,1,90Z,45,42,M,20,20,,,42,
2024,55173441,1,2024-09-06,1,90D,51,48,F,98,20,,,48,
2024,55173447,1,2024-09-02,1,90Z,18,15,M,10,50,,R,15,
2024,55173456,1,2024-09-12,1,90Z,17,14,M,20,20,,R,14,
2024,55173452,1,2024-09-02,1,90Z,17,14,M,10,20,,R,14,
2024,55173481,1,2024-09-30,1,90Z,44,41,M,10,20,,,41,
2024,55173457,1,2024-09-15,1,90Z,32,29,M,10,10,,,29,
2024,55173468,1,2024-09-15,1,90Z,46,43,M,20,20,,,43,
2024,55173440,1,2024-09-18,1,90Z,55,52,M,10,20,,,52,
2024,55173445,1,2024-09-20,1,90Z,19,16,M,50,50,,R,16,
2024,55173434,1,2024-09-14,1,90Z,37,34,M,20,20,,,34,
2024,55173424,1,2024-09-02,1,90D,22,19,M,10,10,,,19,
2024,55173744,1,2024-10-09,1,90Z,32,29,M,10,20,,,29,
2024,55173751,1,2024-10-10,1,90Z,65,62,M,10,20,,,62,
2024,55173733,1,2024-10-08,1,90Z,54,51,M,10,20,,,51,
2024,55173737,1,2024-10-08,1,90Z,43,40,M,10,20,,,40,
2024,55173758,1,2024-10-22,1,90D,30,27,M,20,20,,,27,
2024,55173736,1,2024-10-12,1,90D,24,21,F,10,20,,,21,
2024,55173740,1,2024-10-20,1,90J,38,35,F,10,40,,,35,
2024,55838953,1,2024-11-02,1,90D,60,57,M,10,10,,,57,
2024,55839531,1,2024-11-13,1,90Z,36,33,M,20,20,,,33,
2024,55839584,1,2024-11-25,1,90Z,37,34,M,20,20,,,34,
2024,55838969,1,2024-11-05,1,90D,41,38,M,20,20,,,38,
2024,55838987,1,2024-11-03,1,90D,37,34,F,10,20,,,34,
2024,55838991,1,2024-11-26,1,90Z,24,21,M,10,10,,,21,
2024,55839009,1,2024-11-26,1,90J,24,21,M,10,10,,,21,
2024,55839039,1,2024-11-28,1,90D,23,20,M,10,20,,,20,
2024,55839503,1,2024-11-06,1,90Z,49,46,M,10,10,,,46,
2024,55839002,1,2024-11-14,1,90Z,54,51,M,10,20,,,51,
2024,55839028,1,2024-11-16,1,90D,23,20,M,10,10,,,20,
2024,55838986,1,2024-11-12,1,90Z,27,24,M,20,20,,,24,
2024,55839017,1,2024-11-12,3,90D,63,60,M,10,20,,,60,
2024,55839521,1,2024-11-11,1,90C,48,45,F,10,20,,,45,
2024,55838988,1,2024-11-10,1,90D,63,60,M,10,20,,,60,
2024,55839535,1,2024-11-04,1,90Z,33,30,M,10,20,,,30,
2024,55838979,1,2024-11-06,1,90Z,17,14,M,10,50,,R,14,
2024,55839011,1,2024-11-05,1,90J,19,16,M,10,20,,R,16,
2024,55839554,1,2024-11-08,1,90Z,78,75,M,10,20,,,75,
2024,55839940,1,2024-12-20,1,90Z,37,34,M,10,20,,,34,
2024,55839952,1,2024-12-20,1,90Z,18,15,F,10,50,,R,15,
2024,55839920,1,2024-12-17,1,90Z,45,42,M,10,20,,,42,
2024,55839929,1,2024-12-18,1,90Z,23,20,F,20,20,,,20,
2024,55839942,1,2024-12-09,1,90Z,37,34,F,20,20,,,34,
2024,55839941,1,2024-12-22,1,90D,30,27,M,10,10,,,27,
2024,55839954,1,2024-12-10,1,90D,64,61,F,10,20,,,61,
2024,55839910,1,2024-12-13,1,90D,36,33,M,10,20,,,33,
2024,55839923,1,2024-12-15,1,90D,38,35,M,40,20,,,35,
2024,55839915,1,2024-12-14,1,90D,73,70,M,10,20,,,70,
2024,55839904,1,2024-12-03,1,90Z,46,43,F,10,20,,,43,
2024,55839909,1,2024-12-05,1,90D,36,33,F,10,20,,,33,
2024,51840388,1,2024-01-05,1,90D,34,31,M,10,20,,,,
2024,51840363,1,2024-01-01,1,90D,50,47,F,10,20,,,,
2024,51840387,1,2024-01-01,1,90D,51,48,F,10,10,,,,
2024,51840358,1,2024-01-03,1,90D,42,39,M,20,20,,,,
2024,51840417,1,2024-01-05,1,90J,47,44,M,20,20,,,,
2024,51840389,1,2024-01-03,1,90J,28,25,M,10,20,,,,
2024,51840440,1,2024-01-03,1,90D,40,37,M,40,20,,,,
2024,51840451,1,2024-01-04,1,90D,29,26,M,20,20,,,,
2024,51840456,1,2024-01-04,1,90J,40,37,M,10,20,,,,
2024,51840428,1,2024-01-02,1,90Z,25,22,F,10,20,,,,
2024,51840433,1,2024-01-02,1,90J,43,40,M,10,20,,,,
2024,51840444,1,2024-01-04,1,90Z,49,46,M,20,20,,,,
2024,51840376,1,2024-01-01,1,90Z,29,26,M,10,10,,,,
2024,51840397,1,2024-01-02,1,90D,25,22,M,10,20,,,,
2024,51840426,1,2024-01-03,1,90D,35,32,F,10,20,,,,
2024,52074020,1,2024-01-13,1,90D,27,24,M,10,20,,,,
2024,52074050,1,2024-01-23,1,90J,42,39,F,20,20,,,,
2024,52074066,1,2024-01-23,1,90J,57,54,M,20,20,,,,
2024,52074042,1,2024-01-20,1,90D,26,23,M,10,20,,,,
2024,52074061,1,2024-01-21,1,90D,29,26,F,10,20,,,,
2024,52074102,1,2024-01-30,1,90D,43,40,M,10,20,,,,
2024,52074112,1,2024-01-31,1,90J,32,29,M,10,20,,,,
2024,52074059,1,2024-01-14,1,90D,39,36,M,10,20,,,,
2024,52074130,1,2024-01-27,1,90C,47,44,M,20,20,,,,
2024,52074016,1,2024-01-10,1,90D,46,43,F,10,20,,,,
2024,52074030,1,2024-01-10,1,90Z,51,48,F,40,20,,,,
2024,52074052,1,2024-01-25,1,90D,27,24,F,20,20,,,,
2024,52074019,1,2024-01-12,1,90C,31,28,F,20,20,,,,
