data_year,suspect_using_id,offense_id
2024,4,235354274
2024,4,235354337
2024,1,235354386
2024,4,235354305
2024,4,235354348
2024,4,235354319
2024,4,235354327
2024,4,235354359
2024,4,235354400
2024,4,243969311
2024,4,235354318
2024,4,235354392
2024,4,235354415
2024,4,235354436
2024,4,235354315
2024,4,235354346
2024,4,235354384
2024,4,235354420
2024,4,235354441
2024,4,235354322
2024,4,243967632
2024,4,241848717
2024,4,241848718
2024,4,235354432
2024,4,235354433
2024,4,235354324
2024,4,235354361
2024,4,235354362
2024,4,235354401
2024,3,246571641
2024,4,235354341
2024,3,235354383
2024,3,239873475
2024,4,235354409
2024,4,235354435
2024,4,235354509
2024,3,239873583
2024,4,235354404
2024,4,243968604
2024,4,246571279
2024,4,235354502
2024,4,235354389
2024,4,235354418
2024,4,235354439
2024,4,235354503
2024,4,235354379
2024,4,235354416
2024,4,235354442
2024,4,235354475
2024,1,241849094
2024,4,235354388
2024,4,246570891
2024,4,246570892
2024,3,235354456
2024,1,243969048
2024,4,235354468
2024,4,235354506
2024,4,235354397
2024,4,235354421
2024,4,235354465
2024,4,235354507
2024,4,235354417
2024,4,235354508
2024,4,235354402
2024,4,235354431
2024,4,235354455
2024,4,235354426
2024,4,235354427
2024,4,235354484
2024,4,235354521
2024,1,235354430
2024,4,235354461
2024,4,246570815
2024,4,235354457
2024,4,235354496
2024,4,235354533
2024,4,235354423
2024,4,235354449
2024,4,235354450
2024,4,235354485
2024,4,235354550
2024,2,235354472
2024,4,241847380
2024,4,235354437
2024,4,235354481
2024,4,239874478
2024,4,235354424
2024,4,235354443
2024,4,235354491
2024,4,235354523
2024,4,235354453
2024,4,235354526
2024,4,235354577
2024,4,235354529
2024,4,235354530
2024,4,235354429
2024,3,235354493
2024,3,235354494
2024,4,235354566
2024,4,235354428
2024,4,235354458
2024,4,235354459
2024,4,235354501
2024,3,246569587
2024,4,235354576
2024,4,235354469
2024,4,235354504
2024,4,235354545
2024,4,235354440
2024,4,235354522
2024,4,235354580
2024,4,239874521
2024,4,235354445
2024,4,239874431
2024,4,235354528
2024,4,235354590
2024,4,235354447
2024,4,235354448
2024,4,235354500
2024,4,241848394
2024,4,235354618
2024,4,235354655
2024,4,238226520
2024,4,246570673
2024,2,235354571
2024,4,235354608
2024,1,235354466
2024,3,235354466
2024,1,235354467
2024,3,235354467
2024,4,235354511
2024,4,243969702
2024,4,235354543
2024,3,235354603
2024,4,246570356
2024,4,241847629
2024,4,235354553
2024,4,235354595
2024,3,243967509
2024,3,243967510
2024,1,235354591
2024,4,235354451
2024,4,246570584
2024,4,235354574
2024,4,235354575
2024,1,238226351
2024,3,238226351
2024,4,235354471
2024,4,241847308
2024,3,241847309
2024,1,235354462
2024,4,235354515
2024,4,235354588
2024,4,226224458
2024,4,226224472
2024,4,226224486
2024,4,226224504
2024,4,226224522
2024,4,232399901
2024,4,228678245
2024,4,226224483
2024,4,226224497
2024,3,230312634
2024,3,230312635
2024,4,226224536
2024,4,226224551
2024,4,226224466
2024,4,226224482
2024,4,226224494
2024,4,226224492
2024,4,228678283
2024,4,226224528
2024,4,226224538
2024,4,226224478
2024,3,226224500
2024,3,226224501
2024,4,226224519
2024,4,228678291
2024,4,226224541
2024,4,226224587
2024,4,226224560
2024,4,228678257
2024,3,246549463
2024,3,246549464
2024,1,226224583
2024,1,226224599
2024,3,226224599
2024,4,226224585
2024,4,226224553
2024,1,226224561
2024,3,226224561
2024,4,226224571
2024,4,226224588
2024,4,226224594
2024,4,226224604
2024,4,226224557
2024,4,226224569
2024,2,226224593
2024,4,226224601
2024,4,226224602
2024,4,226224607
2024,4,226224614
2024,4,226224636
2024,4,226224649
2024,4,226224608
2024,4,226224615
2024,4,226224631
2024,4,226224627
2024,4,226224640
2024,4,226224653
2024,4,226224664
2024,4,226224656
2024,4,226224665
2024,4,226224618
2024,4,226224619
2024,4,226224635
2024,4,226224650
2024,4,226224668
2024,4,226224678
2024,4,226224699
2024,4,226224629
2024,1,226224691
2024,3,226224674
2024,4,226224690
2024,1,226224708
2024,4,226224730
2024,1,226224724
2024,3,226224746
2024,2,226224682
2024,4,226224694
2024,1,226224702
2024,4,226224715
2024,4,226224716
2024,4,226224720
2024,4,226224732
2024,4,226224752
2024,4,226224689
2024,4,226224695
2024,4,226224714
2024,4,226224734
2024,4,226224764
2024,4,226224754
2024,2,226224774
2024,4,228678276
2024,4,226224725
2024,4,226224747
2024,4,226224748
2024,4,226224743
2024,4,226224765
2024,4,226224778
2024,4,226224785
2024,4,226224823
2024,4,226224771
2024,4,226224780
2024,4,226224792
2024,3,226224799
2024,4,226224813
2024,4,226224814
2024,4,226224831
2024,4,226224790
2024,4,226224791
2024,2,226224801
2024,4,226224818
2024,4,226224819
2024,4,226224833
2024,4,228678285
2024,4,228678275
2024,4,226224797
2024,4,226224806
2024,4,228678289
2024,4,226224839
2024,4,226224855
2024,1,226224873
2024,4,226224887
2024,4,226224820
2024,4,226224832
2024,4,226224845
2024,4,226224846
2024,4,226224837
2024,4,226224851
2024,4,226224862
2024,4,226224872
2024,4,226224946
2024,4,243948722
2024,4,226224890
2024,4,226224901
2024,2,226224925
2024,4,226224906
2024,4,226224919
2024,4,226224936
2024,4,226224937
2024,4,226224882
2024,4,226224889
2024,4,226224897
2024,4,226224912
2024,4,226224913
2024,4,226224927
2024,4,226224945
2024,3,226224951
2024,3,226224952
2024,4,226224965
2024,4,226224966
2024,4,226224904
2024,4,226224923
2024,4,226224916
2024,2,226224929
2024,2,226224950
2024,4,226224962
2024,4,226224982
2024,4,228678307
2024,2,226224970
2024,4,226224986
2024,4,226225006
2024,4,226225008
2024,4,226225031
2024,1,241809423
2024,4,226224989
2024,4,228678312
2024,4,226225050
2024,4,226224976
2024,4,226224996
2024,3,226225011
2024,3,246549431
2024,3,246549432
2024,4,226225034
2024,4,228678322
2024,4,226225066
2024,4,226224992
2024,4,226225007
2024,4,226225018
2024,4,226225019
2024,4,226225033
2024,4,226225057
2024,4,226225068
2024,4,226225074
2024,2,226225075
2024,3,230312611
2024,3,230312612
2024,3,230312613
2024,4,230312614
2024,4,226225076
2024,4,226225091
2024,4,226225103
2024,4,226225122
2024,4,226225055
2024,4,228678293
2024,4,226225069
2024,4,228678305
2024,3,246549448
2024,3,246549449
2024,4,226225084
2024,3,246549466
2024,4,226225089
2024,3,226225097
2024,4,226225115
2024,4,226225071
2024,4,226225072
2024,4,226225083
2024,4,226225092
2024,2,226225107
2024,4,226225127
2024,4,226225077
2024,4,226225087
2024,4,226225093
2024,4,226225100
2024,4,226225143
2024,4,235354589
2024,4,241847016
2024,4,235354460
2024,1,243969109
2024,4,243969724
2024,4,235354650
2024,4,235354470
2024,4,235354516
2024,4,235354549
2024,4,235354597
2024,4,235354637
2024,4,235354463
2024,4,243967784
2024,4,239874532
2024,2,238225961
2024,4,235354583
2024,4,243967457
2024,4,243967458
2024,4,235354524
2024,4,235354563
2024,4,246569702
2024,4,235354540
2024,3,235354628
2024,3,235354629
2024,4,238226079
2024,4,235354534
2024,4,235354623
2024,4,235354477
2024,4,235354514
2024,4,235354567
2024,4,235354610
2024,4,235354653
2024,4,238226148
2024,4,235354585
2024,4,235354639
2024,4,235354473
2024,4,235354557
2024,4,235354609
2024,4,235354512
2024,4,235354560
2024,4,235354561
2024,4,235354562
2024,4,246571906
2024,4,235354687
2024,4,243969667
2024,4,243969668
2024,3,241848330
2024,4,235354558
2024,4,235354559
2024,4,235354600
2024,4,235354636
2024,4,235354476
2024,4,235354547
2024,4,235354596
2024,4,235354643
2024,4,235354478
2024,4,246571802
2024,4,243967471
2024,4,243967472
2024,4,235354634
2024,4,235354518
2024,1,235354554
2024,4,241848700
2024,4,235354538
2024,4,238225907
2024,4,238225396
2024,4,238225397
2024,4,235354624
2024,3,241847947
2024,4,235354486
2024,4,235354487
2024,4,235354488
2024,4,235354525
2024,4,235354584
2024,4,235354626
2024,4,241846838
2024,3,246571621
2024,3,246571622
2024,4,235354539
2024,4,235354587
2024,4,238226425
2024,4,246570070
2024,4,235354532
2024,4,246570174
2024,3,235354613
2024,4,235354614
2024,4,235354615
2024,4,241846726
2024,1,241846727
2024,4,238225392
2024,4,235354569
2024,4,235354612
2024,4,238226120
2024,4,235354678
2024,4,235354679
2024,4,239874522
2024,4,239874523
2024,4,235354536
2024,4,235354582
2024,4,246569724
2024,4,238226578
2024,4,239872540
2024,3,241848580
2024,3,241848581
2024,4,235354676
2024,3,238226114
2024,4,235354551
2024,4,235354552
2024,4,235354605
2024,3,235354635
2024,4,235354673
2024,4,235354695
2024,4,238226072
2024,4,235354642
2024,3,238226372
2024,3,238226373
2024,4,235354690
2024,1,235354638
2024,1,235354675
2024,4,246570063
2024,4,235354556
2024,4,235354611
2024,4,235354641
2024,4,235354671
2024,4,235354568
2024,4,235354570
2024,4,235354632
2024,4,241848436
2024,4,235354689
2024,4,239872989
2024,4,235354586
2024,4,235354649
2024,4,235354699
2024,4,235354700
2024,4,235354727
2024,4,238225346
2024,4,235354648
2024,4,235354680
2024,4,235354705
2024,1,235354724
2024,4,235354592
2024,4,238226130
2024,4,235354668
2024,4,235354710
2024,4,246569903
2024,4,235354645
2024,4,235354688
2024,4,235354711
2024,4,235354607
2024,4,235354644
2024,4,235354664
2024,4,235354702
2024,4,235354703
2024,4,235354633
2024,4,238225660
2024,4,235354685
2024,4,235354686
2024,4,235354712
2024,4,235354617
2024,4,235354656
2024,4,235354718
2024,4,246569683
2024,4,235354657
2024,4,238225292
2024,3,235354606
2024,4,235354640
2024,4,235354684
2024,4,235354697
2024,4,243969524
2024,4,235354696
2024,3,241848421
2024,4,235354666
2024,4,235354707
2024,4,235354733
2024,4,235354740
2024,4,241847273
2024,3,241848413
2024,3,241848414
2024,4,235354672
2024,4,235354701
2024,4,235354729
2024,4,235354665
2024,4,235354691
2024,4,235354720
2024,4,235354731
2024,4,235354738
2024,1,235354654
2024,4,235354693
2024,4,235354723
2024,4,235354730
2024,4,235354713
2024,4,235354735
2024,4,235354739
2024,4,235354677
2024,4,235354704
2024,4,235354725
2024,4,235354734
2024,4,235354706
2024,3,235354721
2024,4,235354732
2024,4,235354682
2024,4,235354715
2024,4,235354716
2024,4,235354717
2024,4,235354728
2024,4,235354736
2024,4,235354681
2024,3,235354698
2024,4,235354719
2024,3,241848854
2024,4,238226422
2024,4,238226423
2024,1,238225281
2024,1,239872680
2024,4,239872522
2024,4,241847598
2024,4,238226663
2024,4,238225804
2024,4,239874463
2024,4,246569732
2024,4,246569630
2024,4,239874460
2024,4,238226596
2024,4,238226357
2024,4,238226358
2024,4,238225982
2024,4,238225227
2024,4,243969576
2024,4,243969577
2024,4,238226597
2024,4,238226560
2024,3,243969517
2024,4,243968124
2024,4,238226623
2024,3,243969158
2024,4,239873582
2024,4,239874657
2024,4,243969445
2024,4,238226554
2024,4,246570108
2024,4,239874345
2024,4,239873819
2024,4,238226019
2024,4,241848218
2024,4,238225311
2024,4,238225963
2024,3,241848712
2024,3,241848713
2024,4,241848484
2024,4,238226308
2024,4,238225825
2024,4,238225605
2024,4,238226657
2024,4,239873907
2024,4,238226295
2024,4,238226324
2024,3,238225983
2024,4,239874611
2024,4,241846924
2024,4,238226200
2024,4,238226201
2024,2,238226228
2024,1,239872686
2024,1,239872687
2024,4,243968038
2024,4,238225583
2024,4,238225254
2024,2,243967901
2024,4,238225228
2024,4,238226580
2024,4,238226581
2024,4,239874374
2024,4,238226847
2024,4,238226098
2024,4,238226099
2024,4,241848763
2024,4,239873652
2024,3,238225628
2024,3,238225629
2024,4,239874430
2024,3,238226698
2024,4,238225394
2024,4,238226078
2024,4,238225333
2024,4,241849587
2024,4,239874584
2024,4,238225507
2024,4,238226076
2024,4,238225528
2024,4,241848813
2024,4,239873893
2024,4,238225508
2024,4,243967406
2024,4,238225285
2024,4,238225622
2024,3,238225492
2024,4,238225454
2024,4,238226316
2024,4,238225590
2024,4,238225650
2024,4,238225651
2024,4,243969369
2024,4,243969370
2024,4,238225683
2024,4,243969627
2024,4,238226618
2024,4,238225618
2024,4,238226487
2024,4,238225581
2024,3,238225623
2024,3,238225624
2024,4,243969458
2024,4,238226256
2024,4,238226387
2024,4,238226210
2024,3,238225996
2024,1,238225997
2024,3,238225997
2024,4,238226097
2024,4,238225968
2024,4,238226221
2024,4,243969255
2024,4,238226464
2024,4,238225875
2024,4,238225906
2024,4,246571600
2024,3,238225940
2024,4,243967759
2024,4,243968866
2024,4,238226068
2024,4,238226069
2024,4,238226070
2024,3,238226440
2024,4,238226108
2024,4,238226102
2024,4,238226059
2024,4,238226528
2024,4,238226109
2024,4,238226180
2024,4,238226292
2024,4,238226476
2024,4,238226289
2024,4,246571577
2024,4,246571578
2024,4,241848603
2024,4,241848604
2024,4,241849373
2024,4,241846691
2024,4,238226461
2024,4,239874599
2024,4,238226343
2024,4,238226394
2024,4,243968565
2024,1,241847304
2024,4,241847305
2024,4,241847306
2024,1,238226340
2024,4,246571328
2024,4,238226236
2024,4,239874314
2024,4,246569572
2024,4,238226331
2024,4,239874194
2024,4,238226512
2024,4,238226263
2024,4,238226291
2024,4,238226442
2024,4,239874347
2024,4,239874138
2024,4,241848391
2024,4,238226428
2024,4,238226838
2024,3,239874359
2024,4,238226332
2024,4,238226322
2024,3,246571900
2024,4,238226349
2024,4,241848553
2024,2,241849458
2024,4,241848575
2024,4,241848419
2024,4,238226471
2024,3,239874596
2024,4,241846750
2024,4,241846751
2024,4,241846752
2024,4,241848641
2024,4,241848657
2024,4,238226477
2024,4,246571155
2024,4,241848692
2024,4,238226375
2024,4,238226598
2024,4,238226599
2024,3,238226687
2024,4,239874128
2024,4,238226463
2024,4,241848591
2024,4,241848728
2024,4,243969227
2024,4,238226678
2024,4,246571633
2024,4,238226430
2024,4,246571692
2024,4,241848594
2024,4,238226544
2024,4,241848619
2024,4,238226694
2024,4,246569616
2024,4,246569617
2024,4,226225175
2024,4,226225096
2024,4,226225109
2024,4,226225117
2024,4,226225123
2024,4,226225124
2024,4,226225135
2024,4,226225168
2024,4,226225118
2024,4,226225131
2024,4,228678317
2024,2,226225161
2024,4,226225194
2024,2,226225126
2024,4,226225134
2024,4,226225153
2024,4,226225169
2024,4,226225191
2024,4,226225197
2024,4,226225198
2024,4,226225128
2024,4,226225137
2024,2,226225154
2024,1,226225182
2024,4,226225200
2024,4,230312628
2024,4,226225162
2024,4,228678337
2024,4,226225185
2024,4,226225211
2024,4,226225227
2024,4,226225138
2024,4,226225158
2024,4,226225176
2024,3,226225195
2024,3,226225196
2024,4,226225208
2024,3,226225150
2024,3,226225151
2024,3,226225152
2024,4,226225148
2024,4,226225166
2024,4,232399920
2024,4,226225199
2024,4,226225216
2024,4,226225230
2024,4,226225163
2024,4,226225177
2024,4,226225201
2024,4,226225213
2024,2,226225180
2024,3,226225204
2024,4,226225229
2024,4,226225241
2024,4,226225257
2024,4,226225186
2024,2,226225207
2024,4,226225215
2024,4,226225233
2024,4,226225234
2024,4,226225250
2024,4,226225274
2024,2,226225365
2024,4,226225219
2024,4,226225231
2024,4,226225245
2024,2,226225253
2024,3,226225263
2024,4,226225284
2024,4,226225244
2024,4,226225258
2024,3,226225246
2024,3,226225254
2024,3,226225262
2024,4,226225281
2024,4,226225248
2024,4,239857306
2024,4,226225260
2024,4,230312644
2024,3,226225294
2024,4,226225302
2024,4,226225315
2024,4,226225341
2024,4,226225270
2024,4,226225285
2024,4,226225297
2024,4,226225317
2024,4,226225332
2024,4,226225268
2024,2,226225283
2024,4,226225307
2024,4,226225325
2024,4,226225342
2024,4,226225366
2024,4,226225279
2024,4,226225298
2024,4,226225316
2024,4,226225333
2024,4,226226324
2024,4,226226348
2024,4,226226203
2024,4,226226218
2024,4,226226250
2024,4,226225359
2024,4,226225379
2024,4,226225413
2024,4,226225414
2024,4,226225314
2024,4,228678343
2024,4,226225328
2024,3,246549481
2024,4,226225345
2024,4,226225362
2024,3,226225381
2024,3,226225382
2024,4,226225388
2024,1,228678364
2024,1,228678365
2024,1,228678366
2024,4,226225360
2024,4,226225369
2024,4,226225364
2024,1,226225384
2024,1,226225385
2024,4,226225397
2024,1,226225416
2024,1,226225353
2024,3,226225353
2024,4,226225357
2024,4,226225380
2024,4,228678380
2024,2,226225393
2024,3,226225408
2024,4,226225465
2024,4,226225487
2024,4,226225508
2024,4,226225390
2024,4,226225399
2024,4,226225407
2024,3,226225419
2024,3,226225431
2024,4,226225443
2024,4,226225452
2024,1,226225470
2024,3,226225427
2024,4,226225442
2024,1,226225456
2024,4,226225457
2024,4,226225475
2024,4,226225422
2024,4,226225436
2024,4,226225458
2024,4,226225459
2024,4,226225460
2024,4,226225477
2024,4,226225489
2024,4,226225439
2024,4,226225440
2024,4,226225453
2024,4,228678400
2024,4,226225483
2024,4,226225503
2024,4,226225528
2024,4,226225512
2024,4,228678315
2024,4,226225521
2024,4,226225444
2024,4,226225462
2024,4,228678391
2024,4,228678344
2024,1,226225522
2024,4,226225530
2024,4,226225451
2024,4,228678358
2024,4,226225478
2024,4,226225488
2024,4,226225506
2024,4,226225515
2024,4,228678373
2024,4,226225510
2024,4,226225518
2024,2,226225526
2024,2,226225527
2024,4,226225551
2024,4,226225567
2024,4,226225529
2024,4,226225537
2024,4,226225543
2024,4,226225545
2024,4,226225554
2024,4,226225566
2024,1,226225541
2024,3,226225541
2024,2,226225540
2024,4,226225549
2024,3,226225569
2024,4,226225579
2024,1,226225595
2024,4,226225550
2024,3,226225558
2024,3,226225560
2024,4,226225573
2024,3,226225583
2024,4,226225610
2024,4,226225628
2024,4,228678371
2024,4,226225574
2024,4,226225592
2024,4,226225600
2024,4,226225621
2024,4,226225622
2024,4,226225634
2024,4,226225587
2024,2,226225666
2024,4,226225602
2024,4,226225603
2024,4,226225624
2024,4,226225640
2024,4,226225660
2024,4,226225608
2024,4,226225627
2024,4,226225648
2024,4,226225667
2024,4,226225671
2024,4,226225616
2024,4,226225633
2024,4,226225650
2024,4,226225669
2024,4,228678392
2024,4,226225635
2024,4,226225665
2024,4,226225687
2024,4,226225674
2024,4,226225686
2024,4,226225692
2024,4,226225702
2024,4,226225676
2024,4,226225695
2024,4,226225705
2024,4,226225722
2024,4,226225734
2024,4,226225732
2024,4,226225758
2024,4,226225707
2024,4,226225728
2024,4,226225763
2024,4,226225760
2024,4,226225785
2024,4,226225694
2024,4,226225703
2024,4,226225709
2024,3,226225723
2024,3,226225724
2024,1,226225742
2024,3,228678409
2024,3,228678410
2024,4,226225700
2024,4,228678357
2024,4,226225718
2024,4,226225740
2024,4,226225752
2024,4,226225747
2024,4,228678381
2024,1,226225715
2024,4,226225725
2024,4,235334699
2024,3,246549412
2024,4,226225782
2024,3,230312653
2024,3,230312654
2024,4,226225745
2024,4,226225756
2024,4,226225790
2024,4,226225803
2024,4,226225743
2024,4,228678408
2024,4,226225767
2024,4,226225780
2024,4,226225791
2024,3,246549453
2024,4,226226471
2024,4,226226500
2024,4,226225800
2024,4,226225814
2024,4,226225781
2024,4,226225812
2024,2,226225855
2024,2,226225856
2024,4,226225793
2024,4,226225807
2024,4,226225820
2024,4,226225783
2024,4,226225773
2024,4,226225787
2024,3,226225801
2024,3,226225802
2024,4,228678363
2024,4,239857344
2024,3,228678377
2024,1,226225851
2024,4,232399929
2024,3,228678372
2024,4,230312655
2024,4,226225825
2024,4,226225837
2024,4,239857251
2024,3,226226446
2024,1,228678395
2024,3,228678395
2024,1,228678396
2024,3,228678396
2024,4,226225887
2024,3,226225842
2024,3,226225843
2024,4,226225875
2024,4,226225876
2024,1,226225913
2024,4,226225924
2024,4,226225829
2024,4,226225830
2024,3,228678413
2024,4,226225864
2024,4,226225835
2024,4,226225845
2024,4,226225862
2024,3,226225863
2024,4,226225888
2024,4,226225841
2024,4,226225861
2024,3,226225893
2024,4,226225909
2024,4,226225857
2024,4,226225877
2024,4,226225894
2024,4,226225910
2024,4,226225925
2024,3,246549468
2024,4,226225858
2024,4,226225882
2024,4,226225896
2024,4,226225918
2024,4,226225931
2024,3,246549573
2024,4,226225938
2024,4,226225961
2024,4,226225899
2024,4,226225915
2024,4,226225928
2024,2,226225936
2024,4,226225956
2024,4,226225957
2024,4,226225901
2024,4,226225996
2024,3,246549488
2024,4,226225919
2024,4,228678420
2024,3,226225937
2024,4,226225977
2024,4,226225995
2024,4,241848895
2024,4,238226376
2024,4,238226570
2024,4,241847247
2024,4,238226774
2024,4,238226816
2024,4,246571367
2024,4,246569350
2024,4,238226649
2024,4,239872672
2024,4,241848656
2024,3,246570367
2024,4,239873597
2024,3,239873098
2024,4,243969079
2024,4,243968069
2024,4,241848921
2024,4,241848922
2024,4,241848920
2024,4,241848951
2024,4,241848987
2024,3,246569713
2024,4,241849014
2024,4,238226572
2024,4,241848037
2024,3,238226652
2024,4,246569973
2024,4,243967945
2024,4,238226764
2024,4,239874500
2024,1,243967889
2024,1,243967890
2024,1,243967891
2024,4,238226773
2024,4,239874517
2024,4,246570447
2024,1,239874255
2024,1,239873764
2024,4,238226728
2024,4,239874393
2024,4,239874585
2024,4,238226803
2024,4,243968083
2024,4,239874361
2024,4,243968693
2024,4,243968468
2024,4,243968522
2024,4,243968543
2024,4,243967985
2024,4,243967986
2024,4,246570116
2024,4,238226780
2024,4,243968597
2024,4,241848288
2024,4,241846579
2024,4,241846580
2024,4,243969682
2024,4,243968661
2024,4,239874344
2024,4,238226757
2024,4,239872880
2024,4,243967715
2024,4,241847566
2024,4,241849019
2024,4,243968466
2024,4,238226736
2024,4,241849059
2024,4,243968467
2024,4,246571433
2024,4,239873676
2024,4,239872665
2024,4,238226829
2024,4,246569322
2024,4,243969695
2024,4,243969696
2024,4,241846557
2024,4,241846996
2024,3,246570413
2024,4,243968471
2024,4,246570513
2024,4,239874395
2024,4,239872723
2024,4,239874512
2024,4,241846618
2024,4,246571293
2024,2,239873268
2024,4,239872735
2024,4,243968582
2024,4,239874410
2024,4,239872671
2024,4,246571086
2024,4,239873551
2024,4,239873473
2024,4,243968628
2024,1,241846687
2024,4,243968652
2024,4,239874571
2024,4,239874572
2024,4,243968711
2024,4,239874287
2024,4,243968739
2024,4,239873225
2024,4,243968607
2024,4,241847669
2024,4,241846915
2024,4,241846808
2024,4,241846908
2024,4,243968689
2024,4,239873884
2024,2,243968495
2024,4,246571383
2024,4,239873221
2024,4,243968724
2024,4,241847968
2024,4,241847969
2024,4,243968771
2024,4,241848757
2024,3,239873512
2024,4,243968976
2024,4,243968977
2024,4,243968774
2024,4,243968811
2024,4,243968842
2024,4,246570657
2024,4,243968281
2024,4,239873697
2024,4,239873698
2024,4,239873565
2024,4,246569313
2024,4,241847013
2024,3,239873615
2024,4,241847379
2024,4,243968950
2024,4,243968951
2024,4,239873899
2024,4,239874196
2024,4,243968463
2024,4,239873607
2024,4,239873608
2024,4,239874250
2024,4,243969014
2024,2,239874604
2024,4,241846765
2024,4,239874331
2024,4,243967727
2024,4,243967728
2024,4,239873924
2024,4,243968561
2024,4,243968823
2024,4,241848408
2024,1,243967796
2024,4,239874212
2024,3,239874252
2024,3,239874109
2024,3,239874110
2024,4,239874307
2024,3,239874225
2024,3,239874226
2024,4,246571026
2024,4,239874608
2024,4,243968871
2024,4,243968921
2024,4,243969002
2024,4,246570304
2024,4,239874105
2024,4,246569972
2024,4,239874113
2024,4,243969055
2024,4,239874199
2024,3,239874034
2024,4,239874477
2024,4,241848965
2024,4,241848966
2024,4,239874148
2024,4,243967785
2024,4,243969157
2024,4,239874304
2024,4,239874305
2024,4,243969200
2024,1,241847417
2024,4,241848256
2024,4,241846626
2024,4,243969207
2024,4,243969374
2024,4,239874144
2024,4,241848702
2024,3,243967907
2024,4,243969415
2024,3,239874249
2024,4,241848397
2024,4,241848114
2024,4,241846961
2024,2,241846672
2024,2,241846673
2024,4,243969488
2024,4,241848252
2024,4,241846723
2024,2,239874387
2024,4,239874425
2024,4,241848796
2024,4,241846722
2024,4,243968099
2024,4,246570020
2024,1,243968024
2024,4,246570078
2024,4,241848686
2024,1,246570999
2024,4,246571597
2024,4,239874401
2024,4,239874402
2024,3,246569620
2024,3,246569621
2024,3,243969532
2024,3,243969533
2024,4,246569446
2024,4,241846888
2024,3,239874533
2024,4,239874450
2024,4,239874411
2024,4,239874651
2024,4,246569445
2024,4,243967956
2024,4,239874556
2024,4,239874379
2024,4,239874380
2024,4,239874381
2024,4,246570896
2024,4,241846818
2024,4,239874583
2024,4,239874591
2024,4,239874452
2024,4,246569489
2024,4,241846668
2024,4,246570270
2024,4,246570864
2024,4,246571142
2024,4,241846555
2024,4,243969243
2024,3,243969634
2024,3,243969635
2024,4,246569515
2024,4,241846634
2024,4,241848704
2024,4,241848705
2024,3,241847382
2024,3,241847222
2024,4,239874602
2024,1,241846682
2024,1,241846683
2024,1,241846684
2024,4,241848343
2024,4,241846574
2024,4,246569685
2024,4,246569720
2024,4,241846799
2024,4,241846800
2024,4,246569703
2024,4,243967669
2024,3,241847033
2024,4,241847034
2024,4,241847035
2024,4,246569534
2024,4,243969304
2024,4,243967734
2024,4,243968319
2024,4,241846824
2024,4,241849274
2024,4,246570699
2024,4,241848025
2024,4,241847006
2024,4,243967936
2024,4,241847028
2024,4,246569529
2024,4,241847807
2024,4,241847524
2024,4,241847191
2024,4,241847303
2024,4,241847166
2024,4,241848113
2024,4,241847363
2024,4,246569857
2024,4,243969623
2024,4,241847153
2024,4,243969500
2024,4,241847672
2024,3,241847534
2024,3,241847535
2024,4,241847681
2024,4,241847457
2024,4,246570745
2024,1,246569590
2024,3,241847339
2024,3,241847340
2024,1,241847737
2024,4,246570491
2024,4,241847262
2024,4,241847456
2024,1,241847211
2024,4,243967545
2024,4,241847490
2024,4,246569542
2024,4,246569543
2024,4,241848888
2024,4,241847538
2024,4,243968596
2024,4,241847939
2024,1,241848124
2024,1,241848125
2024,1,241848126
2024,4,241847302
2024,4,241847812
2024,4,241847813
2024,4,241848766
2024,4,241847337
2024,4,246569374
2024,1,241848198
2024,4,241847664
2024,4,241847698
2024,4,243968137
2024,4,241848064
2024,4,243969468
2024,4,241847937
2024,4,241847774
2024,4,241848220
2024,4,241848221
2024,4,241847844
2024,4,241848586
2024,4,241847811
2024,4,241847850
2024,1,241847936
2024,1,241847798
2024,1,241847799
2024,1,241847800
2024,4,243968148
2024,4,243968149
2024,4,241848778
2024,4,241848779
2024,4,241847909
2024,4,241847767
2024,3,241847780
2024,4,241847993
2024,4,243969368
2024,4,241847717
2024,4,241849170
2024,4,241847976
2024,4,241848258
2024,4,241848088
2024,3,241848283
2024,4,241848102
2024,2,241848203
2024,2,241848204
2024,4,241848162
2024,4,241848795
2024,4,246570240
2024,4,241848055
2024,4,241848123
2024,4,241848273
2024,4,241848219
2024,3,241848294
2024,4,241848199
2024,3,241848236
2024,4,243967807
2024,4,241848171
2024,1,241848501
2024,4,241848502
2024,4,241849162
2024,4,241848193
2024,4,241848344
2024,4,241848451
2024,4,241849039
2024,4,243968359
2024,4,246570084
2024,4,243969107
2024,4,241848473
2024,4,246570794
2024,4,243969135
2024,4,241849245
2024,4,246571604
2024,4,243967546
2024,4,243967612
2024,4,246570133
2024,2,246570348
2024,4,243967791
2024,4,243968072
2024,4,243968097
2024,4,243968214
2024,4,243968212
2024,4,243968541
2024,4,243968576
2024,4,243970012
2024,4,243968924
2024,4,243968994
2024,4,243968995
2024,4,243969164
2024,4,243969725
2024,4,246569429
2024,4,246570087
2024,4,246570756
2024,4,246571507
2024,4,246570417
2024,4,246570819
2024,4,246571437
2024,4,246571561
2024,4,238210887
2024,1,238210922
2024,4,238210854
2024,4,238210881
2024,4,238210917
2024,4,238210816
2024,4,238211030
2024,4,226225930
2024,4,226225940
2024,4,226225962
2024,4,228678430
2024,4,226225969
2024,4,226225984
2024,4,228678425
2024,4,226225941
