data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2024,62997635,,51
2024,62997688,,51
2024,62997629,,52
2024,62997648,,51
2024,62997699,,51
2024,62997663,,51
2024,62997645,,51
2024,62997662,,5
2024,62997710,,51
2024,62997677,,51
2024,62997660,,51
2024,62997669,,51
2024,62997679,,51
2024,62997714,,51
2024,62997700,,51
2024,62997709,,51
2024,62997680,,51
2024,62997724,,51
2024,62997736,,51
2024,62997728,,51
2024,62997705,,51
2024,62997722,,51
2024,62997777,,51
2024,62997800,,51
2024,62997729,,51
2024,62997759,,51
2024,62997785,,5
2024,62997721,,51
2024,62997781,,51
2024,62997789,,51
2024,62997771,,51
2024,62997772,,51
2024,62997786,,51
2024,62997766,,51
2024,62997769,,51
2024,62997797,,51
2024,62997807,,51
2024,62992506,,51
2024,62408911,,51
2024,62408912,,51
2024,56245298,,51
2024,56245299,,51
2024,56245375,,51
2024,56245330,,51
2024,58713211,,51
2024,56676139,,51
2024,56245379,,51
2024,56245386,,51
2024,57627753,,51
2024,56245343,,51
2024,56245356,,51
2024,56245407,,51
2024,56245425,,51
2024,58713220,,52
2024,56245406,,51
2024,61386365,,51
2024,56245472,,51
2024,56245412,,51
2024,58713238,,51
2024,56245434,,51
2024,56245462,,51
2024,56245473,,51
2024,58713255,,51
2024,58713271,,51
2024,61386370,,51
2024,56245435,,51
2024,56245474,,51
2024,56245499,,51
2024,56245543,,51
2024,56245506,,51
2024,58713273,,51
2024,56245538,,51
2024,56245547,,51
2024,56676144,,51
2024,62408920,,51
2024,58713284,,51
2024,56676154,,51
2024,56676148,,51
2024,56676132,,51
2024,61386360,,51
2024,61386361,,51
2024,61386362,,51
2024,61386363,,51
2024,61386347,,52
2024,56676186,,51
2024,56676076,,51
2024,56676211,,51
2024,58713337,,51
2024,57627636,,51
2024,57627659,,51
2024,57627646,,51
2024,57161715,,51
2024,61386344,,51
2024,57161778,,51
2024,57161777,,51
2024,57161714,,51
2024,57161730,,51
2024,57161756,,51
2024,57161757,,51
2024,57161776,,51
2024,61386350,,51
2024,58713735,,51
2024,57161841,,51
2024,57161824,,51
2024,57161833,,51
2024,61386353,,51
2024,57161851,,51
2024,57161838,,51
2024,57161878,,51
2024,57161858,,51
2024,57161871,,51
2024,57627516,,51
2024,58713388,,51
2024,57161899,,51
2024,57161857,,51
2024,57161918,,51
2024,57161880,,51
2024,57161881,,51
2024,59170159,,51
2024,57161890,,51
2024,58713389,,51
2024,57161913,,51
2024,57162074,,51
2024,60242612,,51
2024,58713383,,51
2024,61386349,,52
2024,58713434,,51
2024,57161970,,51
2024,57161979,,51
2024,57161943,,51
2024,58713364,,51
2024,57161950,,51
2024,57161953,,51
2024,57161982,,51
2024,57161991,,51
2024,57161992,,51
2024,57162000,,51
2024,57162008,,51
2024,58713380,,51
2024,57161981,,51
2024,57162017,,5
2024,57162018,,5
2024,57387063,,51
2024,57387072,,51
2024,57162026,,51
2024,57387016,,51
2024,58713370,,51
2024,57387019,,51
2024,57387040,,51
2024,58713385,,52
2024,58713415,,51
2024,62408935,,51
2024,57387046,,51
2024,57387051,,51
2024,58713372,,51
2024,57387077,,51
2024,57627460,,51
2024,57627471,,51
2024,57627712,,51
2024,57627470,,51
2024,57627474,,51
2024,57627828,,5
2024,57627865,,51
2024,57627866,,51
2024,57627867,,51
2024,58713349,,51
2024,58713350,,51
2024,61386385,,51
2024,57627569,,51
2024,57627578,,51
2024,57627614,,52
2024,57627704,,51
2024,57627739,,51
2024,57996817,,51
2024,57996840,,51
2024,58165129,,51
2024,57996871,,51
2024,57627734,,51
2024,57628044,,53
2024,58713342,,52
2024,61386389,,5
2024,58713379,,51
2024,57996955,,51
2024,57996919,,51
2024,61386373,,51
2024,61386374,,51
2024,57996906,,51
2024,57996934,,51
2024,57996930,,51
2024,57996973,,51
2024,57996989,,51
2024,57996942,,51
2024,57996957,,51
2024,57997117,,51
2024,58165125,,5
2024,58165126,,51
2024,57997125,,51
2024,57997127,,51
2024,58713274,,51
2024,57996967,,51
2024,57998200,,51
2024,57998205,,51
2024,57998218,,5
2024,60244341,,51
2024,60244432,,51
2024,60244368,,51
2024,62415779,,1
2024,60244410,,51
2024,60244396,,51
2024,61864784,,5
2024,61864846,,51
2024,61864857,,51
2024,62415761,,51
2024,62995822,,51
2024,62995823,,51
2024,62995824,,51
2024,57628265,,51
2024,57628224,,51
2024,59172012,,51
2024,57628263,,51
2024,59172054,,51
2024,59172071,,51
2024,59172045,,51
2024,59172062,,51
2024,59172120,,51
2024,59172105,,51
2024,59756488,,51
2024,60583742,,51
2024,61387322,,51
2024,61387323,,51
2024,61387324,,51
2024,61387342,,5
2024,61863797,,51
2024,61863822,,5
2024,62412532,,51
2024,61863812,,51
2024,62412531,,51
2024,62412529,,51
2024,62995833,,51
2024,56675936,,51
2024,56675910,,51
2024,57160984,,51
2024,56675887,,51
2024,56675938,,51
2024,56675951,,51
2024,56675985,,51
2024,56675940,,51
2024,56675969,,51
2024,57161044,,51
2024,56675999,,51
2024,56675963,,51
2024,56675996,,51
2024,57161080,,51
2024,57161081,,51
2024,57160996,,51
2024,57996571,,51
2024,57161008,,51
2024,57996584,,51
2024,57996551,,51
2024,57161082,,51
2024,57161051,,51
2024,57161052,,51
2024,57161072,,51
2024,57996540,,51
2024,57161089,,51
2024,57161063,,51
2024,57161093,,51
2024,57161095,,17
2024,57996548,,5
2024,57161103,,51
2024,57161112,,51
2024,57996572,,51
2024,57996502,,51
2024,57996541,,51
2024,57996509,,51
2024,57996564,,51
2024,57996594,,51
2024,58712873,,51
2024,57996592,,51
2024,57996633,,51
2024,57996623,,51
2024,57996648,,51
2024,57996605,,51
2024,57996662,,51
2024,57996664,,51
2024,57996671,,51
2024,58164990,,51
2024,58164899,,51
2024,58164947,,51
2024,58164932,,51
2024,58164913,,51
2024,58164931,,51
2024,58164926,,51
2024,58164967,,51
2024,58164977,,51
2024,58164968,,51
2024,58164953,,51
2024,58712876,,51
2024,58712860,,5
2024,58712847,,51
2024,58712894,,51
2024,58712869,,51
2024,58712881,,51
2024,58712933,,5
2024,58712935,,5
2024,58712936,,5
2024,58712928,,51
2024,58712953,,51
2024,59754606,,51
2024,58712955,,51
2024,58712956,,51
2024,59754577,,51
2024,59754578,,51
2024,59754622,,51
2024,60242361,,51
2024,59754628,,51
2024,59754636,,51
2024,59754647,,51
2024,59754683,,52
2024,59754668,,51
2024,59754673,,51
2024,59754711,,51
2024,59754712,,5
2024,59754728,,51
2024,59754748,,51
2024,59754744,,51
2024,59754745,,51
2024,60242256,,51
2024,60582557,,5
2024,60242266,,51
2024,58713293,,51
2024,58165122,,51
2024,58165154,,51
2024,58165155,,51
2024,58165177,,52
2024,58165156,,51
2024,58165109,,51
2024,58165366,,51
2024,58165107,,51
2024,58165108,,51
2024,58713286,,51
2024,58165169,,51
2024,58713298,,51
2024,58165145,,51
2024,58165159,,52
2024,58165190,,51
2024,58165203,,51
2024,58165167,,51
2024,58165186,,51
2024,58165187,,51
2024,61386305,,51
2024,58165221,,51
2024,58165222,,51
2024,58713159,,51
2024,58713064,,51
2024,58713124,,51
2024,58713125,,51
2024,58713094,,51
2024,58713151,,51
2024,58713152,,51
2024,58713153,,51
2024,58713116,,51
2024,58713119,,51
2024,58713130,,51
2024,58713161,,51
2024,58713172,,51
2024,58713138,,51
2024,58713190,,51
2024,58713163,,51
2024,58713450,,51
2024,58713166,,51
2024,61386400,,51
2024,61386419,,51
2024,61386252,,51
2024,61386441,,51
2024,61386366,,51
2024,61386266,,51
2024,58713170,,51
2024,58713186,,51
2024,58713187,,52
2024,58713193,,51
2024,58713189,,51
2024,58713195,,51
2024,61386409,,52
2024,58713192,,51
2024,58713194,,51
2024,61386399,,51
2024,59755137,,51
2024,58713307,,51
2024,58713702,,51
2024,58713445,,51
2024,58713323,,5
2024,58713470,,51
2024,58713489,,51
2024,58713437,,51
2024,58713475,,51
2024,58713493,,51
2024,58713504,,51
2024,58713476,,51
2024,58713472,,51
2024,58713517,,51
2024,58713467,,51
2024,58713502,,51
2024,58713505,,51
2024,58713482,,51
2024,58713507,,52
2024,59170012,,51
2024,59169997,,51
2024,59169994,,51
2024,59169990,,51
2024,59170037,,51
2024,59170005,,51
2024,59170033,,51
2024,61386257,,51
2024,59170066,,51
2024,59170075,,51
2024,59170032,,51
2024,59170045,,51
2024,59170055,,51
2024,59170129,,51
2024,59170139,,51
2024,59170162,,51
2024,59170107,,51
2024,59170173,,51
2024,59170128,,51
2024,59170136,,51
2024,59170216,,51
2024,59170131,,51
2024,59170217,,51
2024,61386261,,51
2024,59170241,,51
2024,59170212,,51
2024,59170213,,51
2024,59170201,,51
2024,59170202,,51
2024,59170220,,51
2024,59170221,,51
2024,59170234,,51
2024,59170235,,51
2024,59170307,,51
2024,59170242,,51
2024,61386274,,51
2024,59170296,,51
2024,59170112,,51
2024,61386242,,51
2024,61386253,,51
2024,59170339,,51
2024,59170306,,51
2024,59170309,,51
2024,59170342,,51
2024,59170355,,53
2024,59170333,,51
2024,59170334,,51
2024,59170372,,51
2024,59170388,,51
2024,59170426,,51
2024,59170385,,51
2024,59755140,,9
2024,59755140,,17
2024,59755191,,5
2024,61386260,,51
2024,59755162,,51
2024,59755184,,51
2024,59755181,,51
2024,59755163,,5
2024,59755195,,51
2024,59755217,,51
2024,59755222,,51
2024,59755190,,51
2024,59755227,,51
2024,59755218,,51
2024,59755225,,51
2024,59755220,,51
2024,59755242,,51
2024,59755258,,51
2024,59755267,,51
2024,59755274,,51
2024,59755237,,51
2024,59755262,,51
2024,59755270,,51
2024,59755287,,51
2024,59755305,,51
2024,59755314,,51
2024,59755312,,51
2024,59755345,,52
2024,59755307,,51
2024,59755351,,51
2024,59755363,,51
2024,59755402,,51
2024,59755479,,51
2024,59755382,,51
2024,59755379,,51
2024,59755380,,51
2024,59755413,,51
2024,59755440,,51
2024,59755498,,51
2024,59755474,,51
2024,59755454,,51
2024,59755492,,51
2024,59755501,,51
2024,59755486,,51
2024,59755497,,5
2024,59755522,,51
2024,59755494,,51
2024,59755514,,5
2024,59755523,,51
2024,60242587,,51
2024,60242593,,51
2024,60242619,,5
2024,60242616,,51
2024,60242682,,51
2024,60583048,,51
2024,60242951,,53
2024,60242655,,51
2024,60583073,,51
2024,60242704,,51
2024,60242650,,51
2024,60242705,,51
2024,60242693,,51
2024,60242728,,51
2024,60583110,,51
2024,60583117,,51
2024,60583069,,51
2024,60583086,,51
2024,60583108,,51
2024,60583065,,51
2024,60583066,,51
2024,60583087,,51
2024,60242738,,51
2024,60242742,,51
2024,60242748,,51
2024,60242749,,51
2024,60242759,,51
2024,60242760,,51
2024,60242797,,51
2024,60242812,,51
2024,60242813,,51
2024,60242785,,51
2024,60242789,,51
2024,60242791,,51
2024,60583118,,51
2024,60242764,,51
2024,60242775,,51
2024,60242776,,51
2024,60242814,,51
2024,60242831,,51
2024,60582908,,51
2024,60242839,,51
2024,60582912,,51
2024,60582926,,51
2024,60582927,,51
2024,60582934,,51
2024,60582919,,51
2024,60582943,,51
2024,60583058,,51
2024,60582939,,51
2024,60583017,,5
2024,60582937,,51
2024,60582978,,51
2024,60582941,,51
2024,60582970,,51
2024,60582953,,51
2024,60582967,,51
2024,60582974,,51
2024,60582966,,51
2024,60582975,,51
2024,60583013,,51
2024,61386310,,51
2024,61386311,,51
2024,60583026,,51
2024,60583029,,51
2024,60583036,,51
2024,60583057,,51
2024,60583038,,51
2024,60583052,,51
2024,60583062,,51
2024,60583061,,5
2024,60583080,,5
2024,60583098,,51
2024,61386114,,51
2024,61862319,,52
2024,61862320,,52
2024,61386162,,51
2024,61386103,,51
2024,61385987,,51
2024,61385970,,51
2024,61385973,,51
2024,61385978,,51
2024,61385993,,51
2024,61386031,,51
2024,61386326,,51
2024,61386008,,51
2024,61386040,,51
2024,61386041,,51
2024,61386042,,51
2024,61386037,,51
2024,61386044,,51
2024,61386026,,51
2024,61386055,,51
2024,61386063,,51
2024,61386084,,51
2024,61386092,,51
2024,61386108,,51
2024,61386061,,51
2024,61386094,,51
2024,61386133,,51
2024,61386119,,51
2024,61386120,,51
2024,61386161,,51
2024,61386195,,51
2024,61386158,,51
2024,61386171,,51
2024,61386178,,51
2024,61386197,,51
2024,61386185,,51
2024,61386214,,51
2024,61386181,,51
2024,61386199,,51
2024,61386316,,51
2024,61386180,,51
2024,61386323,,51
2024,61386445,,51
2024,61386401,,51
2024,61386531,,51
2024,61386611,,51
2024,61386563,,51
2024,61386583,,51
2024,61386549,,51
2024,61386618,,51
2024,61386619,,51
2024,61386625,,51
2024,61386626,,51
2024,61386627,,51
2024,61386624,,51
2024,61386556,,51
2024,61386557,,51
2024,61386576,,51
2024,61386637,,51
2024,61386638,,51
2024,61386564,,51
2024,61386615,,5
2024,61386711,,51
2024,61386719,,51
2024,61386730,,51
2024,61386728,,51
2024,61386740,,51
2024,61386763,,51
2024,61386754,,51
2024,61386755,,51
2024,61386762,,51
2024,61386842,,51
2024,61386781,,51
2024,61386797,,51
2024,61386811,,51
2024,62408949,,51
2024,61386796,,5
2024,61386808,,51
2024,61386843,,53
2024,61386821,,51
2024,61386871,,51
2024,61386863,,51
2024,61386879,,51
2024,61386888,,51
2024,61386912,,51
2024,62408938,,51
2024,61862065,,51
2024,61862049,,51
2024,61862008,,51
2024,61862024,,51
2024,61862006,,51
2024,61862059,,51
2024,61862051,,51
2024,60582554,,51
2024,60242289,,51
2024,60242284,,51
2024,60242283,,51
2024,60242298,,51
2024,60582549,,51
2024,60242315,,51
2024,60242293,,51
2024,60242340,,51
2024,60242348,,51
2024,60242334,,51
2024,60242337,,51
2024,60242317,,51
2024,60242382,,51
2024,60582532,,51
2024,60582533,,51
2024,60242378,,51
2024,60582577,,51
2024,60582578,,51
2024,60582579,,51
2024,60582580,,51
2024,60582581,,51
2024,60582565,,51
2024,60582618,,51
2024,60582600,,52
2024,60582742,,51
2024,60582634,,51
2024,60582623,,51
2024,60582772,,51
2024,60582900,,51
2024,60582727,,5
2024,60582642,,51
2024,60582657,,51
2024,60582693,,51
2024,60582689,,51
2024,60582717,,51
2024,60582733,,51
2024,60582718,,51
2024,60582723,,51
2024,60582782,,5
2024,61385803,,51
2024,61385760,,51
2024,61385800,,51
2024,61385787,,51
2024,61385804,,51
2024,62407886,,51
2024,62407858,,51
2024,62407859,,51
2024,62407907,,51
2024,62407931,,51
2024,62407963,,51
2024,62408003,,51
2024,62407982,,51
2024,62407984,,51
2024,56675908,,51
2024,57160995,,51
2024,62408014,,51
2024,62408006,,5
2024,62408031,,51
2024,62408029,,51
2024,62408045,,51
2024,62408041,,51
2024,56678399,,52
2024,57386882,,51
2024,57998229,,51
2024,57998217,,51
2024,57998181,,51
2024,57998190,,51
2024,57998192,,51
2024,57998213,,51
2024,57998214,,51
2024,57998230,,51
2024,59173531,,51
2024,62415811,,51
2024,59173521,,51
2024,59173524,,51
2024,59173517,,51
2024,59173593,,5
2024,59173554,,51
2024,59173557,,51
2024,59173567,,51
2024,59173568,,51
2024,60244276,,51
2024,60244300,,51
2024,60585367,,51
2024,60585368,,51
2024,60244332,,51
2024,60244293,,51
2024,60244294,,51
2024,60585382,,51
2024,60585383,,51
2024,60585363,,51
2024,60585395,,51
2024,61388337,,51
2024,61388351,,51
2024,61388389,,51
2024,61388340,,51
2024,61388342,,5
2024,62415833,,51
2024,61388356,,51
2024,61388366,,51
2024,61388367,,51
2024,61388361,,51
2024,61388370,,51
2024,61388384,,51
2024,62415824,,51
2024,62415804,,51
2024,62415842,,51
2024,62415819,,51
2024,62415868,,51
2024,62415869,,51
2024,63750976,,51
2024,62415863,,51
2024,56676095,,51
2024,56676113,,51
2024,56676173,,51
2024,56676135,,51
2024,56676136,,5
2024,56676171,,51
2024,57161389,,51
2024,57161430,,51
2024,57161431,,51
2024,57161394,,51
2024,57996882,,51
2024,57161415,,51
2024,57161424,,51
2024,57161425,,51
2024,57161461,,51
2024,57161462,,5
2024,57161455,,51
2024,57161411,,51
2024,57161440,,51
2024,57161451,,5
2024,57161465,,51
2024,57627445,,5
2024,57627434,,51
2024,57627410,,51
2024,57627433,,51
2024,57627423,,51
2024,57627453,,51
2024,57627461,,51
2024,57627462,,51
2024,57627463,,51
2024,57627442,,51
2024,57627456,,51
2024,57627505,,51
2024,57627448,,51
2024,57627490,,51
2024,57627600,,5
2024,57627546,,51
2024,57996781,,51
2024,57996845,,51
2024,57996878,,51
2024,57996824,,51
2024,57996854,,51
2024,57996879,,51
2024,57996899,,5
2024,57996889,,5
2024,58713014,,51
2024,58713005,,51
2024,58713006,,51
2024,58713035,,51
2024,58713067,,51
2024,58713068,,51
2024,58713069,,51
2024,58713031,,51
2024,58713024,,51
2024,58713025,,51
2024,58713297,,51
2024,59169841,,51
2024,59169830,,51
2024,59169890,,51
2024,59169936,,51
2024,59169894,,5
2024,59169891,,51
2024,59169899,,51
2024,59754983,,5
2024,59754961,,51
2024,59754976,,51
2024,62993897,,5
2024,59754985,,51
2024,59755016,,51
2024,59755017,,51
2024,59755029,,5
2024,60242301,,51
2024,60242353,,51
2024,60242345,,51
2024,60242410,,51
2024,60242365,,51
2024,60582773,,51
2024,60582774,,5
2024,60242380,,51
2024,60242349,,51
2024,60242350,,51
2024,60242351,,51
2024,60242375,,51
2024,60242404,,51
2024,60242422,,5
2024,60582801,,5
2024,60582783,,52
2024,61385881,,5
2024,60582787,,51
2024,60582804,,5
2024,60582805,,51
2024,60582776,,5
2024,60582795,,5
2024,60582798,,51
2024,60582828,,51
2024,60582853,,51
2024,60582814,,51
2024,60582845,,5
2024,60582863,,51
2024,61861890,,5
2024,61861891,,5
2024,61385908,,51
2024,61385909,,51
2024,61385907,,9
2024,61385983,,51
2024,61385933,,51
2024,61385917,,51
2024,61385961,,51
2024,61385900,,51
2024,61386036,,51
2024,61385944,,51
2024,61385939,,51
2024,61385940,,51
2024,61385941,,51
2024,61385923,,51
2024,61386106,,5
2024,61386164,,51
2024,61385997,,51
2024,61385998,,51
2024,61861944,,51
2024,61861996,,51
2024,61861933,,51
2024,61861905,,51
2024,61861906,,51
2024,61861899,,51
2024,61861967,,51
2024,61861952,,5
2024,61861968,,51
2024,61861979,,51
2024,61861970,,51
2024,61861964,,51
2024,61861957,,51
2024,62408215,,51
2024,62408351,,51
2024,62408352,,5
2024,62408253,,51
2024,62408188,,51
2024,62408238,,51
2024,62408205,,51
2024,62408201,,51
2024,62408202,,51
2024,62408257,,5
2024,62408246,,51
2024,62408361,,51
2024,62408266,,51
2024,62408274,,5
2024,62408306,,5
2024,62408310,,51
2024,62408319,,51
2024,62408343,,51
2024,63749714,,5
2024,63749805,,51
2024,63749755,,51
2024,63749737,,51
2024,63749771,,51
2024,63749802,,51
2024,63749758,,51
2024,63749775,,51
2024,63749715,,51
2024,63749716,,51
2024,63749769,,51
2024,63749777,,51
2024,63749795,,51
2024,63749787,,51
2024,63749770,,51
2024,63749798,,51
2024,63749267,,51
2024,63749343,,51
2024,63749707,,51
2024,63749708,,51
2024,63749382,,51
2024,63749405,,51
2024,63749455,,51
2024,63749420,,51
2024,63749458,,51
2024,63749531,,51
2024,63749733,,51
2024,63749578,,51
2024,61862200,,51
2024,61862202,,51
2024,61862264,,51
2024,61862223,,51
2024,61862252,,51
2024,61862253,,51
2024,61862262,,51
2024,61862243,,51
2024,61862306,,5
2024,61862280,,51
2024,61862266,,51
2024,61862258,,51
2024,61862259,,51
2024,61862302,,51
2024,61862300,,51
2024,61862331,,51
2024,61862308,,51
2024,61862378,,51
2024,61862341,,51
2024,61862390,,51
2024,61862326,,51
2024,61862372,,51
2024,61862375,,51
2024,61862452,,51
2024,61862412,,51
2024,61862455,,51
2024,61862498,,51
2024,61862420,,51
2024,61862473,,51
2024,61862488,,51
2024,62994153,,51
2024,61862453,,51
2024,61862510,,51
2024,61862561,,51
2024,61862562,,51
2024,61862555,,51
2024,61862556,,51
2024,61862509,,51
2024,61862524,,51
2024,62408623,,51
2024,62408650,,51
2024,62408592,,51
2024,62408642,,51
2024,62408646,,51
2024,62408690,,51
2024,62408711,,51
2024,62408681,,51
2024,62408740,,51
2024,62408718,,51
2024,62408732,,51
2024,62408762,,51
2024,62409041,,51
2024,62408772,,51
2024,62408823,,51
2024,62408824,,51
2024,62408770,,51
2024,62408782,,51
2024,62409037,,51
2024,62408791,,51
2024,62408797,,51
2024,62408827,,51
2024,62408807,,51
2024,60583935,,51
2024,60583934,,51
2024,60584027,,51
2024,60584072,,51
2024,56240002,,51
2024,60583967,,51
2024,56240014,,51
2024,60583994,,51
2024,57163607,,51
2024,60584018,,51
2024,57163639,,51
2024,57163640,,51
2024,57163631,,51
2024,57163647,,51
2024,57163648,,51
2024,61863944,,51
2024,60584016,,51
2024,57163643,,51
2024,60583944,,51
2024,57163714,,51
2024,57163710,,51
2024,60583973,,51
2024,60583989,,51
2024,57628336,,51
2024,57628355,,52
2024,60584012,,51
2024,60584013,,51
2024,57628364,,51
2024,60584049,,51
2024,57628382,,51
2024,57628345,,51
2024,61863964,,51
2024,61863965,,51
2024,57628375,,51
2024,57628391,,51
2024,57628399,,51
2024,60583998,,51
2024,60584023,,51
2024,60584024,,51
2024,57628388,,51
2024,57628401,,51
2024,57628402,,51
2024,63749941,,51
2024,60584038,,51
2024,57997270,,51
2024,57997264,,51
2024,57997216,,51
2024,60584065,,51
2024,60584088,,51
2024,60584015,,51
2024,60584032,,51
2024,60584044,,51
2024,60584045,,51
2024,60584092,,51
2024,60584177,,51
2024,58714089,,51
2024,58714098,,51
2024,60584047,,51
2024,58714099,,51
2024,58714096,,51
2024,61863934,,51
2024,58714091,,51
2024,60584160,,51
2024,60584176,,51
2024,59172096,,51
2024,59172126,,51
2024,60584093,,51
2024,59172141,,51
2024,59172121,,51
2024,59172152,,51
2024,59172164,,51
2024,59172130,,51
2024,61863958,,51
2024,59172190,,51
2024,60584147,,51
2024,59172207,,51
2024,59172204,,51
2024,59172220,,51
2024,59172237,,51
2024,60584195,,51
2024,59756526,,51
2024,60584131,,51
2024,60584133,,51
2024,60584134,,51
2024,60584163,,51
2024,60243412,,51
2024,60243414,,51
2024,60243430,,51
2024,60243431,,51
2024,60243404,,51
2024,60243419,,51
2024,60243460,,51
2024,62412956,,5
2024,63749958,,51
2024,60243425,,51
2024,60243426,,51
2024,60243445,,51
2024,60584181,,51
2024,60584164,,51
2024,61387291,,51
2024,61387302,,51
2024,61387288,,51
2024,61387313,,51
2024,61864014,,52
2024,61864031,,51
2024,61864050,,51
2024,61387341,,51
2024,62412920,,51
2024,61863914,,51
2024,61863903,,52
2024,61863919,,51
2024,62412993,,51
2024,63749956,,5
2024,62412946,,51
2024,62412967,,51
2024,62412968,,51
2024,61862749,,51
2024,61862830,,51
2024,61862732,,51
2024,63748836,,51
2024,63748837,,51
2024,61862797,,51
2024,61862816,,51
2024,61862817,,51
2024,61862818,,51
2024,62994422,,51
2024,62994423,,51
2024,61862931,,5
2024,61862889,,53
2024,61862890,,53
2024,61862891,,51
2024,61862927,,51
2024,61862981,,51
2024,61862982,,51
2024,61862995,,51
2024,61862983,,51
2024,61863010,,51
2024,61863011,,51
2024,61862987,,51
2024,61863019,,51
2024,61863020,,51
2024,61863015,,51
2024,61863021,,51
2024,61863044,,5
2024,61863028,,51
2024,61863096,,53
2024,61863115,,51
2024,61863136,,51
2024,61863138,,51
2024,61863104,,5
2024,61863162,,51
2024,61863169,,53
2024,61863179,,51
2024,61863185,,51
2024,61863173,,51
2024,61863184,,51
2024,61863165,,51
2024,61863177,,51
2024,61863171,,51
2024,61863172,,51
2024,61863210,,51
2024,61863219,,51
2024,61863238,,1
2024,61863197,,51
2024,61863237,,51
2024,61863240,,51
2024,61863225,,51
2024,61863226,,51
2024,61863268,,51
2024,61863251,,51
2024,61863264,,51
2024,61863272,,51
2024,61863348,,51
2024,61863367,,51
2024,61863349,,51
2024,61863372,,51
2024,61863333,,51
2024,61863407,,51
2024,61863346,,51
2024,61863362,,51
2024,61863375,,51
2024,61863481,,51
2024,61863426,,51
2024,61863443,,51
2024,61863478,,51
2024,61863479,,51
2024,61863453,,51
2024,61863477,,51
2024,61863493,,51
2024,61863505,,51
2024,61863513,,51
2024,61863514,,51
2024,61863555,,51
2024,61863527,,51
2024,61863566,,51
2024,61863572,,51
2024,61863574,,51
2024,61863575,,51
2024,61863576,,51
2024,61863543,,51
2024,61863545,,51
2024,61863568,,51
2024,61863581,,51
2024,61863627,,51
2024,62409402,,51
2024,62409442,,51
2024,62409410,,51
2024,62409453,,51
2024,62409483,,51
2024,62409454,,51
2024,62409466,,51
2024,62409477,,51
2024,62409485,,51
2024,62409505,,51
2024,62409464,,51
2024,62409512,,51
2024,62409541,,51
2024,62409472,,51
2024,63748902,,51
2024,62409539,,51
2024,57629318,,51
2024,57629328,,51
2024,57629343,,51
2024,57629344,,51
2024,57629373,,51
2024,57629324,,51
2024,57629334,,51
2024,57629356,,51
2024,57629359,,51
2024,57629448,,51
2024,57629400,,51
2024,57629441,,51
2024,57629405,,51
2024,57629423,,51
2024,57629424,,51
2024,57629435,,5
2024,59172593,,51
2024,57629452,,51
2024,57629411,,51
2024,57629439,,51
2024,57629453,,51
2024,57629466,,51
2024,57629450,,51
2024,57629456,,51
2024,57629479,,51
2024,57629451,,51
2024,57629459,,51
2024,57997578,,51
2024,57997603,,51
2024,57997587,,51
2024,57997588,,51
2024,57997589,,51
2024,57997590,,51
2024,57997601,,51
2024,57997610,,51
2024,62414468,,51
2024,57997592,,51
2024,57997609,,51
2024,58714918,,51
2024,58714919,,51
2024,58714907,,51
2024,58714917,,51
2024,58714903,,51
2024,62414487,,51
2024,59172587,,51
2024,58714953,,51
2024,58714971,,51
2024,58714914,,51
2024,58714951,,51
2024,58714960,,51
2024,58714961,,51
2024,58714977,,51
2024,58714926,,51
2024,58714927,,51
2024,58714938,,51
2024,58714954,,51
2024,59172617,,51
2024,59172582,,51
2024,59172591,,51
2024,59172598,,51
2024,63749519,,51
2024,63749535,,51
2024,63749598,,51
2024,63749615,,51
2024,63749610,,51
2024,63749776,,51
2024,63749625,,51
2024,63749635,,5
2024,63749673,,51
2024,63749690,,51
2024,63749675,,51
2024,63749692,,51
2024,56677822,,51
2024,56677853,,51
2024,56677854,,51
2024,56677870,,51
2024,56677831,,51
2024,56677832,,51
2024,56677860,,51
2024,56677878,,51
2024,56677871,,51
2024,56677872,,51
2024,56677847,,51
2024,56677919,,52
2024,56677944,,51
2024,56677945,,51
2024,56677933,,51
2024,56677892,,51
2024,56677896,,52
2024,56677910,,51
2024,57164899,,51
2024,56677923,,51
2024,56677936,,51
2024,56677904,,51
2024,56677913,,51
2024,56677901,,51
2024,61864255,,51
2024,56677929,,51
2024,56677942,,51
2024,56677954,,51
2024,56677960,,51
2024,56677920,,51
2024,56677940,,51
2024,56677952,,51
2024,56678000,,51
2024,56677962,,51
2024,56677976,,51
2024,56677959,,51
2024,57164931,,51
2024,57164891,,51
2024,57164900,,51
2024,57164922,,51
2024,57164960,,51
2024,57164961,,51
2024,57164907,,51
2024,57164915,,51
2024,57164916,,51
2024,57164924,,51
2024,57164956,,51
2024,57164927,,51
2024,57164932,,51
2024,57164969,,51
2024,57164920,,51
2024,57164918,,51
2024,57164950,,51
2024,57164970,,51
2024,57164926,,51
2024,57164942,,51
2024,57165020,,51
2024,57164939,,51
2024,57164940,,51
2024,57629241,,51
2024,57164949,,51
2024,57164959,,51
2024,57164973,,51
2024,57164981,,51
2024,57629251,,51
2024,57165022,,51
2024,57164978,,51
2024,57165011,,51
2024,57165012,,51
2024,57164962,,51
2024,57164964,,51
2024,57164965,,51
2024,57164977,,52
2024,57164999,,51
2024,57629275,,51
2024,57629263,,51
2024,57629278,,51
2024,57629255,,51
2024,57629266,,51
