data_year,weapon_id,offense_id,nibrs_weapon_id
2024,41,230317418,
2024,41,234167200,
2024,41,230317521,
2024,41,230317477,
2024,41,230317697,
2024,41,230317570,
2024,41,230317635,
2024,41,230317672,
2024,42,230317700,
2024,41,230317744,
2024,41,230317671,
2024,41,230317707,
2024,41,230317640,
2024,41,230317762,
2024,42,230317813,
2024,38,230317759,
2024,41,230317794,
2024,41,232407638,
2024,41,232407615,
2024,5,232407740,
2024,5,232407741,
2024,38,232407671,
2024,42,232407779,
2024,31,232407804,
2024,41,232407888,
2024,41,232407774,
2024,41,232407795,
2024,38,232407797,
2024,41,232407993,
2024,41,232407986,
2024,41,232408025,
2024,41,234167163,
2024,41,232408063,
2024,41,232408085,
2024,38,232408086,
2024,5,232408237,
2024,41,232408229,
2024,31,232408182,
2024,41,232408336,
2024,41,232408326,
2024,41,232408316,
2024,41,232408436,
2024,41,232408313,
2024,41,232408479,
2024,41,232408492,
2024,42,232408623,
2024,5,232408522,
2024,41,232408678,
2024,41,232408825,
2024,41,232408770,
2024,41,232408726,
2024,41,232408847,
2024,41,232408837,
2024,42,232408797,
2024,41,232408827,
2024,39,232408863,
2024,42,232408959,
2024,41,232408961,
2024,5,232408912,
2024,41,234167226,
2024,41,234167258,
2024,38,234167272,
2024,41,234167303,
2024,41,234167373,
2024,41,234167374,
2024,41,234167310,
2024,9,234167368,
2024,41,234167386,
2024,41,234167403,
2024,41,234167502,
2024,41,234167501,
2024,41,234167566,
2024,41,234167489,
2024,41,234167504,
2024,5,234167585,
2024,41,234167610,
2024,41,234167622,
2024,41,234167655,
2024,41,234167688,
2024,41,234167773,
2024,5,234167711,
2024,41,234167823,
2024,41,234167822,
2024,41,234167884,
2024,41,234167830,
2024,41,234167888,
2024,5,234167980,
2024,5,234167981,
2024,42,234167880,
2024,41,234167984,
2024,38,234168016,
2024,5,234168115,
2024,41,234167996,
2024,5,234168152,
2024,41,234168074,
2024,17,234168110,
2024,41,234168150,
2024,9,234168118,
2024,9,234168119,
2024,41,234168162,
2024,41,234168284,
2024,41,234168234,
2024,41,234168348,
2024,41,234168414,
2024,41,234168346,
2024,41,234168410,
2024,5,234168447,
2024,21,234168353,
2024,41,234168439,
2024,41,234168525,
2024,5,234168582,
2024,41,238212692,
2024,41,238213500,
2024,41,239858606,
2024,41,238213599,
2024,42,238213602,
2024,41,238213698,
2024,38,238213705,
2024,41,238213841,
2024,41,238213903,
2024,41,238213911,
2024,41,238213890,
2024,41,238213916,
2024,41,238213934,
2024,41,238213973,
2024,41,238214059,
2024,41,238214061,
2024,41,238214039,
2024,5,241814990,
2024,5,238214126,
2024,41,239858639,
2024,5,238214110,
2024,5,238214111,
2024,41,238214154,
2024,38,238214155,
2024,41,238214137,
2024,21,238214276,
2024,38,238214364,
2024,41,238214405,
2024,41,238214495,
2024,41,238214529,
2024,41,238214583,
2024,41,238214508,
2024,1,238214573,
2024,1,238214575,
2024,41,238214486,
2024,5,238214637,
2024,5,238214621,
2024,41,241815047,
2024,41,238214680,
2024,41,238214689,
2024,41,238214915,
2024,42,238214814,
2024,41,238214840,
2024,41,239858563,
2024,41,239858659,
2024,41,239858687,
2024,41,239858688,
2024,41,239858708,
2024,41,239858818,
2024,41,241838383,
2024,41,241838356,
2024,41,241838522,
2024,5,241838485,
2024,41,241838549,
2024,39,241838549,
2024,39,241838547,
2024,5,241838588,
2024,41,241838588,
2024,41,241838475,
2024,41,241838835,
2024,41,241838534,
2024,5,241838607,
2024,41,241838634,
2024,41,241838692,
2024,39,241838643,
2024,38,241838673,
2024,41,241838731,
2024,41,241838755,
2024,5,241838654,
2024,41,241838804,
2024,41,241838825,
2024,39,241838751,
2024,41,241838790,
2024,41,241838922,
2024,41,241838968,
2024,39,241838836,
2024,5,241838881,
2024,5,241838926,
2024,41,241839006,
2024,5,241839086,
2024,41,241839170,
2024,5,241839120,
2024,39,241839106,
2024,41,241839229,
2024,5,241839112,
2024,41,241839142,
2024,41,241839228,
2024,41,241839258,
2024,5,241839390,
2024,41,241839418,
2024,41,241839259,
2024,41,241839413,
2024,41,241839467,
2024,5,241839414,
2024,41,241839339,
2024,5,241839525,
2024,39,241839451,
2024,41,241839579,
2024,41,241839721,
2024,41,241839619,
2024,5,241839728,
2024,38,241839681,
2024,5,241839829,
2024,5,241839740,
2024,41,241839857,
2024,41,241839735,
2024,5,241839920,
2024,5,241839905,
2024,31,241839905,
2024,41,241839769,
2024,41,241840010,
2024,41,241839795,
2024,41,241839842,
2024,5,241839869,
2024,41,241839939,
2024,41,241839822,
2024,41,241839923,
2024,41,241839968,
2024,41,241839969,
2024,41,241839916,
2024,39,241839994,
2024,5,241840038,
2024,41,241840084,
2024,5,241840073,
2024,5,241839926,
2024,5,241840111,
2024,31,241839995,
2024,41,241840167,
2024,41,241840057,
2024,5,241840133,
2024,5,241840137,
2024,41,241840257,
2024,41,241840143,
2024,41,241840207,
2024,41,241840191,
2024,38,241840223,
2024,5,241840262,
2024,41,241840314,
2024,41,241840349,
2024,41,241840232,
2024,21,241840323,
2024,5,241840341,
2024,39,241840215,
2024,41,241840259,
2024,41,241840313,
2024,39,241840332,
2024,41,241840378,
2024,41,241840409,
2024,41,241840495,
2024,5,241840540,
2024,5,241840431,
2024,39,241840459,
2024,5,241840486,
2024,41,241840505,
2024,39,241840547,
2024,41,241840550,
2024,5,241840592,
2024,41,241840650,
2024,41,241840658,
2024,41,241840720,
2024,41,241840647,
2024,41,241840782,
2024,39,241840818,
2024,41,241840691,
2024,41,241840879,
2024,41,241840880,
2024,5,241840906,
2024,5,241840882,
2024,5,241841015,
2024,9,241841015,
2024,41,241841077,
2024,41,241840979,
2024,41,241841035,
2024,37,241841073,
2024,39,241841157,
2024,41,241841179,
2024,5,241841212,
2024,41,241841092,
2024,21,241841289,
2024,5,241841177,
2024,41,241841252,
2024,5,241841302,
2024,5,241841192,
2024,41,241841371,
2024,41,241841403,
2024,41,241841304,
2024,5,241841419,
2024,39,241841382,
2024,41,241841460,
2024,41,241841402,
2024,41,241841437,
2024,31,241841463,
2024,41,241841463,
2024,39,241841455,
2024,41,241841440,
2024,41,241841451,
2024,5,241841553,
2024,32,241841553,
2024,41,241841597,
2024,41,241841485,
2024,41,241841486,
2024,5,241841611,
2024,5,241841612,
2024,41,241841517,
2024,39,241841563,
2024,41,241841641,
2024,41,241841672,
2024,41,241841652,
2024,39,241841729,
2024,41,241841650,
2024,5,241841648,
2024,41,241841680,
2024,41,241841730,
2024,41,241841875,
2024,41,241841703,
2024,5,241841736,
2024,5,241841726,
2024,5,241841855,
2024,21,241841744,
2024,41,241841745,
2024,5,241841865,
2024,39,241841829,
2024,5,243959696,
2024,41,243959696,
2024,41,241841923,
2024,5,241842023,
2024,5,241842088,
2024,39,241841982,
2024,5,241842095,
2024,21,241841966,
2024,41,241842026,
2024,5,241842152,
2024,5,241842056,
2024,39,241842100,
2024,5,241842065,
2024,5,241842104,
2024,41,241842144,
2024,5,241842170,
2024,41,241842050,
2024,39,241842111,
2024,5,241842190,
2024,41,241842132,
2024,5,241842183,
2024,5,241842072,
2024,41,241842186,
2024,39,241842179,
2024,5,241842252,
2024,5,241842287,
2024,41,241842180,
2024,32,241842231,
2024,41,241842212,
2024,5,241842247,
2024,41,241842239,
2024,41,241842395,
2024,41,241842282,
2024,5,241842383,
2024,41,241842358,
2024,41,241842288,
2024,41,241842336,
2024,41,241842423,
2024,5,241842305,
2024,5,241842332,
2024,5,241842378,
2024,41,241842375,
2024,38,241842415,
2024,41,241842409,
2024,41,241842410,
2024,5,241842457,
2024,39,241842492,
2024,5,241842400,
2024,41,241842445,
2024,41,241842579,
2024,41,241842413,
2024,5,241842475,
2024,5,241842507,
2024,41,241842521,
2024,5,241842522,
2024,5,241842561,
2024,41,241842597,
2024,41,241842506,
2024,5,241842535,
2024,5,241842645,
2024,41,241842486,
2024,41,241842577,
2024,41,241842578,
2024,5,241842604,
2024,39,241842503,
2024,41,241842616,
2024,41,241842556,
2024,41,241842727,
2024,5,241842626,
2024,39,241842609,
2024,41,241842636,
2024,41,241842704,
2024,5,241842687,
2024,41,241842757,
2024,5,241842726,
2024,39,241842810,
2024,9,241842731,
2024,41,241842703,
2024,41,243959763,
2024,41,241842834,
2024,21,241842921,
2024,21,241842950,
2024,41,241842911,
2024,39,241842769,
2024,41,241842768,
2024,5,241842815,
2024,39,241842848,
2024,41,241842771,
2024,41,241843042,
2024,5,241842800,
2024,41,241842847,
2024,5,241842864,
2024,41,241843075,
2024,5,241842887,
2024,38,241842899,
2024,41,241842965,
2024,1,241843047,
2024,41,241843047,
2024,41,241843048,
2024,5,241843082,
2024,41,241843125,
2024,41,241843113,
2024,41,241842992,
2024,41,241843033,
2024,31,241843055,
2024,41,241843056,
2024,39,241843088,
2024,41,241842986,
2024,5,241843101,
2024,41,241843029,
2024,41,241843177,
2024,39,241843087,
2024,41,241843112,
2024,41,241843141,
2024,5,241843134,
2024,41,243959629,
2024,41,241843237,
2024,41,241843274,
2024,39,241843167,
2024,41,241843208,
2024,1,241843240,
2024,41,241843252,
2024,41,241843277,
2024,41,241843216,
2024,39,241843272,
2024,41,241843337,
2024,5,241843261,
2024,5,241843263,
2024,41,241843281,
2024,39,241843308,
2024,39,243959711,
2024,5,241843620,
2024,5,241843621,
2024,41,241843352,
2024,41,241843376,
2024,31,241843405,
2024,41,241843406,
2024,39,241843442,
2024,5,241843761,
2024,41,241843444,
2024,41,241843518,
2024,41,241843571,
2024,41,241843656,
2024,41,241843504,
2024,41,241843525,
2024,39,241843598,
2024,41,241843599,
2024,5,241843596,
2024,5,241843650,
2024,9,241843650,
2024,41,241843568,
2024,5,241843709,
2024,39,241843593,
2024,9,241843642,
2024,41,241843681,
2024,5,241843634,
2024,5,241843682,
2024,41,241843720,
2024,41,241843696,
2024,5,241843726,
2024,41,241843757,
2024,41,241843661,
2024,38,241843821,
2024,41,241843854,
2024,41,219836578,
2024,5,219836774,
2024,41,219836649,
2024,41,221411219,
2024,39,221411258,
2024,41,221411370,
2024,39,221411435,
2024,5,221411398,
2024,41,221411386,
2024,41,221411427,
2024,5,221411428,
2024,41,221411516,
2024,41,221411635,
2024,39,221411453,
2024,41,241844544,
2024,41,241844656,
2024,41,241844654,
2024,41,241844732,
2024,41,241844840,
2024,41,241844684,
2024,41,241844723,
2024,41,241844792,
2024,5,241844863,
2024,39,241844727,
2024,41,241844835,
2024,41,241844770,
2024,7,241844814,
2024,21,241844941,
2024,41,241844839,
2024,41,241844845,
2024,41,241844967,
2024,41,241845032,
2024,39,241844943,
2024,41,241844984,
2024,41,241845029,
2024,41,241845039,
2024,41,241845141,
2024,39,241845175,
2024,5,241845307,
2024,5,241845308,
2024,41,241845118,
2024,5,241845433,
2024,39,241845179,
2024,41,241845291,
2024,41,241845299,
2024,41,241845229,
2024,5,241845463,
2024,41,241845529,
2024,41,241845646,
2024,39,241845674,
2024,41,241845503,
2024,41,241845655,
2024,5,241845717,
2024,41,241845717,
2024,41,241845704,
2024,41,241845747,
2024,39,241845830,
2024,41,241845709,
2024,41,241845866,
2024,41,241845691,
2024,41,241845783,
2024,41,241845840,
2024,41,241845880,
2024,41,241845906,
2024,38,241845841,
2024,41,241845915,
2024,41,241846090,
2024,41,241846133,
2024,41,241846039,
2024,41,241846130,
2024,5,241846187,
2024,41,241846269,
2024,41,241846143,
2024,41,241846162,
2024,41,241846449,
2024,41,241846174,
2024,41,241846164,
2024,5,241846203,
2024,41,241846265,
2024,5,241846329,
2024,41,241846310,
2024,41,241846228,
2024,41,241846404,
2024,41,241846406,
2024,41,241846271,
2024,5,241846369,
2024,41,241846426,
2024,41,241846217,
2024,41,241846491,
2024,5,241846377,
2024,41,241846546,
2024,41,241846423,
2024,41,241846554,
2024,41,241846430,
2024,41,241846529,
2024,41,241846604,
2024,5,241846565,
2024,41,241846551,
2024,39,241846592,
2024,41,241846630,
2024,41,241846516,
2024,5,241846662,
2024,41,241846570,
2024,41,241846607,
2024,21,241846712,
2024,41,241846712,
2024,41,241846713,
2024,41,241846693,
2024,39,241846648,
2024,41,241846690,
2024,41,241846761,
2024,41,241846807,
2024,41,241846840,
2024,41,241846928,
2024,41,241846789,
2024,41,241846855,
2024,41,241846890,
2024,41,241846872,
2024,41,241846889,
2024,41,241846936,
2024,41,241847037,
2024,41,241846899,
2024,41,241846958,
2024,41,241847164,
2024,41,241847136,
2024,41,239858731,
2024,41,239858828,
2024,41,239859065,
2024,41,239858923,
2024,41,239858893,
2024,41,239858983,
2024,1,239859069,
2024,5,239858927,
2024,5,239858928,
2024,39,239859041,
2024,41,239859124,
2024,41,239859008,
2024,41,239859030,
2024,41,239859232,
2024,41,239859102,
2024,41,239859291,
2024,41,239859393,
2024,41,239859264,
2024,41,239859433,
2024,41,239859482,
2024,41,239859340,
2024,41,239859383,
2024,41,239859485,
2024,41,239859519,
2024,41,239859559,
2024,41,239859525,
2024,41,239859545,
2024,41,239859729,
2024,41,239859608,
2024,41,239859781,
2024,41,239859855,
2024,41,239859881,
2024,42,239859850,
2024,41,241815005,
2024,42,239859991,
2024,41,239859787,
2024,41,241815036,
2024,41,241815017,
2024,41,241815176,
2024,41,241815205,
2024,5,241815227,
2024,5,241815228,
2024,21,241815133,
2024,5,241815200,
2024,41,241815275,
2024,41,241815184,
2024,41,241815283,
2024,41,241815333,
2024,41,241815416,
2024,41,241815438,
2024,1,241815512,
2024,41,241815468,
2024,41,241815534,
2024,41,241815552,
2024,41,241815575,
2024,41,241815598,
2024,41,241815599,
2024,41,241815586,
2024,41,241815815,
2024,41,241815723,
2024,41,243952404,
2024,41,241815789,
2024,41,241815875,
2024,41,241815897,
2024,21,241815918,
2024,42,241815913,
2024,41,241815917,
2024,41,241815954,
2024,41,241815981,
2024,41,241816084,
2024,42,241816014,
2024,5,241816156,
2024,41,241816134,
2024,41,241816155,
2024,41,241816202,
2024,41,241816203,
2024,42,241816251,
2024,1,241816306,
2024,1,241816358,
2024,41,241816320,
2024,41,241816321,
2024,9,241816475,
2024,41,241816527,
2024,41,241816567,
2024,41,224906291,
2024,41,230320354,
2024,41,234169295,
2024,41,232410976,
2024,42,232410942,
2024,41,232410977,
2024,41,232410823,
2024,41,232410886,
2024,41,234169161,
2024,41,234169218,
2024,41,234169304,
2024,31,234169206,
2024,41,238218427,
2024,41,243956924,
2024,42,243956966,
2024,41,230327264,
2024,41,230327221,
2024,41,232416739,
2024,41,235347017,
2024,41,238223521,
2024,41,221408249,
2024,41,221408301,
2024,41,221408336,
2024,5,221408409,
2024,5,221408410,
2024,41,223252734,
2024,41,223252481,
2024,5,223252581,
2024,31,224908290,
2024,42,224908480,
2024,21,226231929,
2024,41,226230172,
2024,42,228685751,
2024,41,228685756,
2024,41,230324919,
2024,42,230324920,
2024,5,230324897,
2024,41,232414191,
2024,5,232414311,
2024,13,232414320,
2024,39,243961176,
2024,39,238221252,
2024,41,234171182,
2024,5,234171276,
2024,41,234171218,
2024,41,235343908,
2024,41,238221257,
2024,42,238221191,
2024,41,238221224,
2024,5,241835079,
2024,42,239866989,
2024,38,239867005,
2024,41,241835124,
2024,41,241835199,
2024,41,230313981,
2024,5,230314030,
2024,41,230314169,
2024,39,230314044,
2024,39,230314006,
2024,41,230314360,
2024,41,230314001,
2024,41,230314252,
2024,38,230314253,
2024,41,230314166,
2024,41,230314257,
2024,5,230314429,
2024,41,230314177,
2024,38,230314177,
2024,41,230314583,
2024,41,230314749,
2024,39,230314232,
2024,41,230314238,
2024,39,230314344,
2024,1,230314306,
2024,41,230314286,
2024,41,230314414,
2024,41,230314384,
2024,41,230314392,
2024,41,230314475,
2024,42,230314382,
2024,41,230314441,
2024,39,230314608,
2024,41,230314403,
2024,41,230314576,
2024,41,230314756,
2024,41,230314398,
2024,41,230314517,
2024,41,230314460,
2024,31,230314757,
2024,39,230314480,
2024,41,230315665,
2024,41,230314490,
2024,41,230314492,
2024,41,230314535,
2024,41,232402501,
2024,41,230314592,
2024,41,232402504,
2024,41,232402513,
2024,41,232402369,
2024,41,230314665,
2024,5,234164411,
2024,38,232402508,
2024,41,230314754,
2024,41,232402406,
2024,41,230315352,
2024,41,238208965,
2024,41,232402367,
2024,17,230314780,
2024,5,232402345,
2024,41,232402349,
2024,41,232402457,
2024,41,232402338,
2024,41,232402466,
2024,41,232402467,
2024,5,232402383,
2024,39,232402670,
2024,41,232402731,
2024,41,232402474,
2024,5,238208595,
2024,5,232402663,
2024,41,232402543,
2024,41,238208955,
2024,41,238208919,
2024,39,232402624,
2024,41,232402765,
2024,39,234164451,
2024,41,232402713,
2024,41,234164426,
2024,41,232402752,
2024,41,234164398,
2024,5,234164407,
2024,31,234164416,
2024,41,234164344,
2024,5,234164379,
2024,41,234164476,
2024,38,234164476,
2024,41,234164429,
2024,38,234164520,
2024,41,238208903,
2024,41,234164439,
2024,41,234164396,
2024,41,234164414,
2024,41,234164469,
2024,41,234164466,
2024,42,241810825,
2024,41,234164434,
2024,38,234164434,
2024,21,234165332,
2024,41,238208943,
2024,41,238208527,
2024,41,238208959,
2024,41,238208584,
2024,41,238208800,
2024,41,238208801,
2024,39,238208580,
2024,41,238208581,
2024,41,238208606,
2024,41,238208882,
2024,39,238208879,
2024,39,238208582,
2024,39,238208773,
2024,41,238208647,
2024,41,238208617,
2024,41,238208855,
2024,38,238208855,
2024,38,238209015,
2024,17,238208808,
2024,5,238208768,
2024,41,238208682,
2024,5,238208681,
2024,39,238208716,
2024,41,238208695,
2024,41,238208715,
2024,39,238208743,
2024,41,238208752,
2024,38,238208733,
2024,5,238208734,
2024,39,238208757,
2024,41,238208978,
2024,41,239857116,
2024,41,239857003,
2024,41,239857107,
2024,41,239857060,
2024,41,239857080,
2024,38,239857045,
2024,41,239857113,
2024,41,241810765,
2024,41,241810794,
2024,41,241810836,
2024,32,241810822,
2024,41,243949214,
2024,41,221406838,
2024,42,221406948,
2024,38,221407021,
2024,41,221407057,
2024,41,221407069,
2024,38,221407031,
2024,41,221407107,
2024,41,221407219,
2024,42,221407162,
2024,5,221407271,
2024,31,223251716,
2024,41,221407232,
2024,38,221407302,
2024,41,221407369,
2024,41,223251800,
2024,41,223251858,
2024,5,223251780,
2024,41,223251814,
2024,41,223251855,
2024,41,223251898,
2024,41,224907193,
2024,41,223251952,
2024,41,223251911,
2024,41,223252298,
2024,41,224907318,
2024,5,224907155,
2024,41,223252145,
2024,42,224907182,
2024,41,224907220,
2024,41,226229660,
2024,42,224907241,
2024,5,239865928,
2024,38,224907297,
2024,42,224907301,
2024,5,226230821,
2024,5,226230828,
2024,41,224907436,
2024,41,224907354,
2024,38,224907448,
2024,41,226230987,
2024,41,226229495,
2024,41,224907710,
2024,42,226229522,
2024,41,226229547,
2024,41,224907593,
2024,41,230324336,
2024,42,226229514,
2024,41,224907595,
2024,41,226229587,
2024,41,224907648,
2024,38,224907767,
2024,41,226229573,
2024,42,239866035,
2024,5,226229583,
2024,41,226229893,
2024,41,226229683,
2024,41,226229878,
2024,41,226229815,
2024,41,226229875,
2024,41,226229709,
2024,42,226229822,
2024,41,226229855,
2024,42,228684985,
2024,41,226229917,
2024,41,239866127,
2024,42,226229941,
2024,41,226229818,
2024,41,226229857,
2024,41,226229887,
2024,38,226229888,
2024,41,230324377,
2024,41,226230020,
2024,41,228685286,
2024,41,228685013,
2024,41,228685049,
2024,42,228685124,
2024,42,228685128,
2024,41,228685158,
2024,42,228685155,
2024,42,228685189,
2024,41,230324441,
2024,41,228685287,
2024,41,228685305,
2024,41,228685267,
2024,42,228685320,
2024,41,228685353,
2024,38,228685296,
2024,41,228685368,
2024,41,228685437,
2024,41,228685386,
2024,38,228685431,
2024,41,228685513,
2024,41,228685486,
2024,41,228685564,
2024,41,230324481,
2024,42,230324531,
2024,41,230324527,
2024,41,230324317,
2024,42,230324312,
2024,41,230324436,
2024,42,230324468,
2024,41,230324378,
2024,41,230324636,
2024,42,230324494,
2024,41,230324598,
2024,41,230324644,
2024,41,232413454,
2024,41,230324703,
2024,41,230324741,
2024,39,232413287,
2024,39,232413288,
2024,41,230324667,
2024,21,230324717,
2024,21,230324718,
2024,37,232413368,
2024,38,235342835,
2024,41,234170621,
2024,38,234170417,
2024,41,232413494,
2024,41,232413483,
2024,41,232413529,
2024,42,235342887,
2024,5,232413708,
2024,41,232413788,
2024,41,232413641,
2024,5,235342928,
2024,41,232413843,
2024,5,234170594,
2024,38,232413749,
2024,41,234170674,
2024,41,234170433,
2024,41,234170686,
2024,42,235342797,
2024,42,235342876,
2024,41,234170619,
2024,21,241847137,
2024,41,241847133,
2024,41,241847040,
2024,41,241847190,
2024,5,241847064,
2024,39,241847093,
2024,5,241847170,
2024,41,241847079,
2024,39,241847125,
2024,39,241847203,
2024,5,241847231,
2024,41,241847110,
2024,41,241847174,
2024,38,241847296,
2024,41,241847192,
2024,41,241847526,
2024,5,241847237,
2024,5,241847270,
2024,5,241847368,
2024,41,241847403,
2024,38,241847374,
2024,1,241847411,
2024,39,241847442,
2024,41,241847516,
2024,41,241847544,
2024,41,241847437,
2024,41,241847532,
2024,41,241847551,
2024,41,241847649,
2024,41,241847571,
2024,39,241847671,
2024,41,241847755,
2024,5,241847624,
2024,41,241847784,
2024,41,241847886,
2024,41,241847682,
2024,41,241847766,
2024,41,241847962,
2024,41,241847918,
2024,41,241847783,
2024,5,241847859,
2024,41,241847855,
2024,41,241847796,
2024,41,241847925,
2024,39,241847885,
2024,41,241847994,
2024,41,241847914,
2024,5,241847891,
2024,41,241848030,
2024,41,241848141,
2024,41,241848026,
2024,41,241847965,
2024,41,241848053,
2024,41,241848145,
2024,41,241848052,
2024,31,241848084,
2024,41,243965500,
2024,5,219796690,
2024,5,219796764,
2024,39,219796860,
2024,5,221407419,
2024,5,221407469,
2024,41,221407569,
2024,5,221407528,
2024,5,221407561,
2024,5,221407428,
2024,5,221407443,
2024,5,241833309,
2024,5,241833126,
2024,5,241833223,
2024,5,241833304,
2024,5,241833303,
2024,39,241833319,
2024,5,241833344,
2024,5,241833397,
2024,5,241833433,
2024,5,241833482,
2024,5,241833473,
2024,5,241833561,
2024,5,241833607,
2024,5,241833554,
2024,5,241833605,
2024,5,241833700,
2024,41,241833735,
2024,5,241833674,
2024,5,241833711,
2024,5,241833736,
2024,5,241833794,
2024,5,241833907,
2024,5,241833823,
2024,5,241833855,
2024,5,241833861,
2024,41,241833926,
2024,5,241833901,
2024,39,241833938,
2024,41,241833941,
2024,39,241834037,
2024,41,241833962,
2024,39,241833963,
2024,39,241834058,
2024,5,241834100,
2024,38,241833978,
2024,5,241834008,
2024,5,241834005,
2024,5,241834050,
2024,5,241834075,
2024,5,241834177,
2024,5,241834121,
2024,39,241834151,
2024,5,241834228,
2024,5,241834113,
2024,5,241834150,
2024,5,241834194,
2024,41,241834230,
2024,5,241834269,
2024,5,241834336,
2024,5,241834222,
2024,41,241834241,
2024,5,241834256,
2024,5,241834396,
2024,5,241834426,
2024,5,241834376,
2024,5,241834427,
2024,5,241834448,
2024,5,241834481,
2024,41,241834425,
2024,5,241834478,
2024,5,241834506,
2024,5,241834594,
2024,5,241834469,
2024,5,241834532,
2024,5,241834564,
2024,5,241834598,
2024,41,241834552,
2024,5,241834707,
2024,5,241834710,
2024,5,241834725,
2024,5,241834752,
2024,5,241834734,
2024,5,241834761,
2024,5,241834738,
2024,5,241834770,
2024,5,241834795,
2024,5,241834754,
2024,5,241834801,
2024,41,241834916,
2024,5,241834969,
2024,5,241835021,
2024,41,241834802,
2024,5,241834926,
2024,5,241835002,
2024,5,241834942,
2024,5,241834971,
2024,5,241835087,
2024,5,241835004,
2024,41,243960265,
2024,5,241835042,
2024,5,241835085,
2024,5,241835149,
2024,41,241835005,
2024,5,241835026,
2024,5,241835104,
2024,5,241835121,
2024,5,241835059,
2024,5,241835162,
2024,21,241835203,
2024,5,241835261,
2024,5,241835217,
2024,41,241835266,
2024,5,241835248,
2024,39,241835303,
2024,5,241835395,
2024,5,241835406,
2024,41,241835274,
2024,5,241835316,
2024,5,241835325,
2024,5,241835509,
2024,41,243960347,
2024,41,219798723,
2024,39,219798796,
2024,39,221409320,
2024,41,221409206,
2024,41,221409234,
2024,5,221409379,
2024,41,241840426,
2024,39,221409261,
2024,41,221409469,
2024,39,241840429,
2024,5,241840457,
2024,39,241840490,
2024,41,241840813,
2024,41,241840784,
2024,9,241840816,
2024,41,241840765,
2024,41,241840883,
2024,41,241840730,
2024,41,241840830,
2024,39,241840913,
2024,39,241840875,
2024,41,241840909,
2024,5,241841036,
2024,38,241840916,
2024,41,241840923,
2024,41,241840936,
2024,41,241841011,
2024,41,241840983,
2024,41,241841228,
2024,5,241841129,
2024,5,241841285,
2024,41,241841165,
2024,5,241841313,
2024,41,241841213,
2024,5,241841253,
2024,21,241841183,
2024,41,241841246,
2024,41,241841389,
2024,5,241841459,
2024,5,241841247,
2024,5,241841338,
2024,41,241841414,
2024,41,241841281,
2024,41,243963580,
2024,5,241841387,
2024,41,241841484,
2024,39,241841384,
2024,41,241841450,
2024,5,241841546,
2024,41,241841588,
2024,38,241841492,
2024,41,241841480,
2024,41,241841549,
2024,41,241841558,
2024,39,241841503,
2024,5,241841525,
2024,39,241841514,
2024,41,241841554,
2024,41,241841747,
2024,41,241841490,
2024,39,241841615,
2024,41,241841613,
2024,41,241841656,
2024,39,241841622,
2024,41,241841660,
2024,5,241841692,
2024,41,241841540,
2024,5,241841610,
2024,5,241841644,
2024,41,241841707,
2024,5,241841694,
2024,41,241841866,
2024,41,241841901,
2024,5,241841845,
2024,41,241841811,
2024,5,241841927,
2024,41,241841824,
2024,41,241841863,
2024,41,241841924,
2024,41,241842025,
2024,39,241841928,
2024,5,241841948,
2024,41,241842062,
2024,38,241840472,
2024,41,241840661,
2024,41,241842155,
2024,39,241840657,
2024,5,241840656,
2024,41,241840708,
2024,41,241840685,
2024,41,241842142,
2024,5,241842054,
2024,39,241842099,
2024,41,241842208,
2024,41,241842207,
2024,41,241842184,
2024,41,241842185,
2024,41,241811281,
2024,41,241811320,
2024,41,241843665,
2024,41,241843666,
2024,41,241843699,
2024,31,241843689,
2024,41,241843732,
2024,41,241843766,
2024,38,241843841,
2024,41,241843991,
2024,7,241843793,
2024,41,241843900,
2024,41,241843949,
2024,41,241843992,
2024,42,241843945,
2024,21,241843979,
2024,41,241844006,
2024,42,241843983,
2024,41,241844050,
2024,41,241844068,
2024,41,241844064,
2024,42,241844156,
2024,38,241844134,
2024,42,241843794,
2024,42,241844088,
2024,41,241844103,
2024,38,241821097,
2024,41,241821160,
2024,38,238216662,
2024,42,241820591,
2024,41,243955845,
2024,38,243955845,
2024,38,232409404,
2024,42,241820592,
2024,41,241820672,
2024,38,241820658,
2024,42,232409382,
2024,38,232409312,
2024,42,232409376,
2024,41,241821050,
2024,42,232409501,
2024,42,241821085,
2024,42,232409429,
2024,41,238216635,
2024,38,241821111,
2024,41,232409637,
2024,41,232409574,
2024,41,241820920,
2024,42,232409736,
2024,41,241821314,
2024,42,238216551,
2024,41,241821319,
2024,41,241820908,
2024,42,238216696,
2024,42,243955805,
2024,38,241821083,
2024,41,241821125,
2024,38,243955971,
2024,39,241821045,
2024,41,241821154,
2024,41,232410002,
2024,41,243956059,
2024,38,243955849,
2024,42,234168544,
2024,38,232410160,
2024,41,241821249,
2024,42,235340607,
2024,42,241821552,
2024,42,238216650,
2024,42,235340765,
2024,42,239861356,
2024,38,235340805,
2024,42,241821903,
2024,42,239861475,
2024,41,243956841,
2024,32,239861644,
2024,39,239861549,
2024,42,239861582,
2024,42,239861820,
2024,42,241822224,
2024,42,239861837,
2024,42,241820424,
2024,21,241820384,
2024,42,239861903,
2024,38,239862019,
2024,42,241820508,
2024,41,243955210,
2024,38,241820925,
2024,42,239862173,
2024,41,243955317,
